global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
744.1336269436333	-1.3416475751716916	1.80001821596408	553734.8547482864	803.0454434274909	0.949606204023894	644881.9842096556	0.9017519427206692	716.825383631013	-2.749374663728417	7.559061041551749	513838.63061774895	713.5769210383296	605.8557895500322	1.282457	37.337296	0.32964162	0.184927	0.088503465	-0.0139261678	-0.1277193001	0.0059549467	-0.0474731004	-0.0193154536	-0.0190947012	-0.0692022637	-0.1363525451	-0.0754804602	0.0166004467	0.1349763634	0.1008764106	-0.0287910587	-0.143301851	-0.1646864149	0.0183898774	0.0394231456	0.0175758981	0.0046686688	0.1199358092	-0.111613357	-0.106706721	-0.1667937159	-0.1441550252	-0.0929023751	0.07066473	0.1774913236	-0.0272030913	0.0277721854	0.1219335015	0.1223640931	0.0596613159	-0.0195867175	-0.0003723253	0.0962500461	0.2585223926	-0.0007711373	-0.0906080587	-0.070873922	0.1167905538	-0.0784977615	0.031767451	0.0716224404	0.0738255493	-0.1143145937	-0.0680222665	-0.0604720286	0.1742520349	-0.0052326146	0.1245102039	0.0048809706	0.0455762762	-0.0868029298	0.0354968728	-0.0538041418	-0.0635318864	0.0271901836	-0.0185140738	-0.0283490093	0.0527494418	0.1328561732	-0.0681408542	-0.1604670176	0.0254268714	-0.0255499598	-0.0523305526	0.0747409278	-0.1024612495	-0.0526129694	-0.1100484195	0.0622011669	0.0105608886	-0.015306209	0.0480151503	2.06487e-05	-0.0054010238	-0.1007960992	0.2148679945	-0.1598809005	0.1854161685	0.1770284807	0.0642182078	-0.1876671731	0.017440484	0.0422867749	0.1437982409	0.1185651596	0.0652959877	0.0963956676	0.0385415466	0.077905414	-0.1123206684	-0.1177345873	0.1475998212	-0.0681503768	-0.0469519912	-0.0040878427	-0.0383243845	0.1827714848	-0.1159139463	0.0779310983	0.0684459198	0.0099381174	0.1092902428	0.040948312	-0.0977399711	-0.0081319322	0.031398954	0.095692972	-0.0246987197	-0.104071687	0.0695158277	0.00446428	-0.0183389199999999	1.9929795918400003e-05	0.0003363159867663	0.0769467	0.0655533	0.00429723514089	0.00592079464089	0.123028	0.1055747	0.015135888784	0.01114601728009	-0.00124923	-0.00233469	5.4507773961e-06	1.5605755929000002e-06	0.00128005	0.000438796	1.92541929616e-07	1.6385280025000002e-06	0.000580573	3.0007999999999988e-05	3.37065008329e-07	9.004800639999992e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.4866524341315	-2.6469745095017743	7.006474053952158	549802.4557379746	795.4601643816624	-7.585279045828543	632756.8731181013	57.536458203085566	716.1269967138225	-0.6983869171905326	0.4877442861028958	512837.8754223591	712.3112063188106	624.1294948576183	1.240489	36.115463	0.1126346499999999	0.0666082	0.011877376	0.0584662344	-0.1737138923	0.0528811215	0.2434956067	-0.0616382679	0.0536346763	-0.0101945008	-0.0931769171	-0.0267085856	-0.1819579965	-0.079327548	-0.1030984196	-0.0833761888	0.0400276839	0.0272999359	-0.0345176963	0.0248762039	-0.0276509145	-0.0015721351	0.0428294233	-0.0028455373	0.0042626326	0.0549226408	-0.1330847802	-0.1800591011	-0.0499038685	0.0728110842	-0.0658667438	0.0097588069	0.0044046306	0.0848391905	-0.0887523198	0.0447921928	0.1318062719	0.0480809244	0.0971028852	0.0051926433	-0.0006951365	0.2530819034	-0.0675383177	0.1185716697	-0.0104340214	-0.0844091289	0.0137565813	0.0309099143	0.0720213836	0.1131068079	0.0474918844	0.0741020538	0.0594510759	0.0580854645	-0.1969514427	0.0410997296	0.0148077744	-0.1413763821	0.0894719362	-0.0238379547	0.0317765487	-0.1234049352	-0.0500876879	0.0412496316	-0.042835053	-0.1064952371	-0.0232068186	-0.0348158846	-0.0270932572	0.0145157808	-0.0425525862	-0.0222346194	-0.0106558494	-0.0913263744	0.1654866722	0.0711719988	0.1624320705	-0.1082010531	0.1070343372	0.0469119084	0.1251644621	-0.1196942161	0.113785238	0.0350120878	-0.0787230527	0.0639954843	-0.0381781631	-0.2057993674	0.1159752046	0.1021509818	-0.056484472	0.0761714855	0.0460125972	0.1093172344	0.0686746054	0.0085850047	-0.0381240454	-0.0376515315	-0.1499269165	0.0680185095	0.1293454943	-0.0285690464	0.1474923684	0.0823026065	0.0052829779	-0.0084954365	-0.1141896088	0.058330485	0.1027374997	0.0186879564	-0.035972798	0.0395092935	-0.0270084943	-0.1019893188	0.0750362016	-0.00546742	-0.0099317	2.98926814564e-05	9.863866489e-05	0.133096	0.0561492999999999	0.0031527438904899	0.0177145452159999	0.122786	-0.0002419999999999	0.015076401796	5.856399999999624e-08	-0.000827142	0.000422088	1.7815827974400002e-07	6.84163888164e-07	0.00122718	-5.287e-05	2.7952369e-09	1.5059707524e-06	0.000129298	-0.000451275	1.6717972804e-08	2.03649125625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.4070195566837	-4.079632877447807	16.643404414753075	543769.1124914713	797.6356683671025	2.175503985440173	636222.6594514344	4.732817590666077	715.896505430091	-0.2304912837314532	0.0531262318761732	512507.8064870163	713.192737705633	608.1676333536367	1.154831	33.621601	0.2331414	0.1464	0.0731771972	0.0697508232	0.0020504651	0.0127782987	-0.0400680416	-0.0553267798	0.0109546667	-0.0413833627	-0.0112859851	0.1599698445	-0.0041716743	-0.0546037033	0.012934738	-0.1947389042	-0.0060661343	-0.1130891283	0.0538498907	0.067394347	-0.1516151054	-0.0678537122	-0.0508775099	0.1168862086	0.0292602027	0.003794944	-0.023701325	0.0263977706	-0.0691191906	0.0134702548	-0.0298469341	0.0682338435	-0.133483234	0.0054822404	0.0125727578	0.0339925886	0.1250047102	0.0028965846	0.0525127393	0.1040591723	-0.0603711291	0.0250380336	-0.0053223836	0.022322578	-0.0387271062	-0.0550808447	0.1211633955	0.1577651473	0.0637771242	0.0237273247	0.1025940653	-0.0433314598	-0.016854205	-0.1284728469	-0.0388351911	0.0136886309	-0.0446821169	-0.0166494899	-0.0759039192	0.009512627	-0.0376202286	0.0177295677	0.173320412	0.1151813853	-0.0018138141	0.0382999571	0.0164046793	-0.1260705259	0.0500163295	-0.0708125636	-0.0351666268	0.064858294	0.0595214452	0.0096705747	0.1215857071	-0.0506968421	0.0168733673	-0.0005020606	-0.0084726872	-0.0490553746	0.0282787347	0.0588538124	0.0531147317	-0.0884265864	0.0009148828	0.0211370618	-0.0093175391	-0.0395061899	-0.0937113495	-0.0059641338	0.1476333252	0.0959010057	-0.0180601549	-0.1714705318	0.0553893523	0.0418549748	0.0698292798	0.1021796976	-0.081546727	0.0482323654	0.050729388	0.0369963279	0.1054514306	-0.070673101	0.0206471784	0.1189617514	0.0691494901	0.0155190462	0.016067742	0.0278399182	-0.1403133159	0.0297672131	-0.0293067317	-0.0997327036	0.0802681812	-0.00538347	8.395000000000017e-05	2.89817492409e-05	7.0476025000000284e-09	0.24415	0.111054	0.012332990916	0.0596092225	0.213923	0.091137	0.045763049929	0.008305952769	-0.00109688	-0.0002697379999999	7.275858864399998e-08	1.2031457344e-06	0.0008858629999999	-0.0003413170000001	1.164972944890683e-07	7.847532547688228e-07	0.000123024	-6.273999999999988e-06	1.5134904576000002e-08	3.936307599999984e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.0185405157283	-3.388479040955417	11.481790210994143	538783.2178208398	788.8458795934376	-8.789788773664895	622277.8217515444	77.26038668564543	715.1062973863249	-0.7902080437661425	0.6244287524327138	511377.0165615789	712.2745566826313	582.5742959647221	1.15292	33.565964	0.10529968	0.0616556	0.0232867379	-0.1319255491	0.0179122467	-0.0891919202	0.1069890446	0.0851265107	-0.1033714703	0.1453749512	0.0652651638	0.2343185012	-0.1066971516	0.0297325867	0.079920045	-0.0852987593	-0.0111495166	0.0789543389	0.103354166	0.0119636224	-0.0267086528	-0.1073719614	0.0406424471	0.1397235663	-0.0236438953	0.062753112	-0.0180235293	-0.153310654	-0.0794657763	0.1306068277	-0.082028367	-0.098410603	0.0704073514	-0.0325020154	0.1541374583	0.0350147132	-0.0341454331	0.04936105	0.0396145153	0.0412013376	0.0267656823	-0.0843242489	0.0494707085	-0.0061683783	-0.031952559	0.0365362299	-0.0542039127	-0.1369908777	0.0298893197	0.0426580346	-0.0088496367	0.1165349781	0.0192798885	-0.0160542229	0.0886708065	-0.0016192203	-0.0170766131	0.0872252284	-0.0120783111	-0.0322741597	-0.0234904959	-0.1020895252	0.0202372132	0.0139558737	-0.0473273409	0.1491106054	0.12174577	-0.0189029458	-0.0221830851	-0.1128936144	-0.0573411054	0.146536994	0.0162239423	-0.0856646942	0.0247565334	0.0778197118	0.0631000773	0.0473632676	0.0702130473	-0.0248487354	0.0707823299	0.0002407542	-0.0852116598	0.070621392	-0.0559805776	-0.1605197059	-0.0644095963	0.1082596828	-0.0571848248	0.1057796026	-0.0296063624	-0.0123427639	-0.0124142471	-0.0514630501	-0.1218759609	-0.0903602336	0.0647348774	-0.0273356693	0.0557297447	0.1095474896	0.0246643701	-0.0235787909	0.0115254779	0.0480675204	0.0075181501	-0.0452151277	0.149873914	0.0615642062	0.0194178324	-0.1536372477	-0.0040279961	0.1178415182	-0.0315924503	-0.0973056967	0.0851916578	-0.0142916	-0.00890813	0.00020424983056	7.93547800969e-05	0.250083	0.0059329999999999	3.5200488999999925e-05	0.062541506889	0.257705	0.043782	0.066411867025	0.001916863524	-0.00176587	-0.00066899	4.475476200999999e-07	3.1182968568999995e-06	0.00102738	0.0001415170000001	2.0027061289028315e-08	1.0555096644e-06	0.0	-0.000123024	0.0	1.5134904576000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.5533925096677	0.5348519939393555	0.2860666554209043	539568.686447462	783.8207388736577	-5.025140719779984	614374.9506884466	25.25203925359089	715.9777525390544	0.8714551527295953	0.7594340832189622	512624.1421308755	711.6531207740306	570.4609662579537	1.076205	31.332514	0.0786084999999999	0.0471464	-0.1226725446	-0.0442476611	0.0837925219	-0.1093350294	0.1083351396	-0.0858829368	0.0742501462	0.2264121213	-0.0300640569	0.1647411498	0.0513324479	-0.0721292295	0.0584560478	0.057837754	0.149403182	0.0305997386	-0.0278687121	-0.0306090479	-0.0040610738	-0.0826954635	-0.0298456483	0.0939208455	0.0753453375	0.1821626493	-0.1759481074	0.011249487	-0.1383795288	-0.0223207899	-0.0740547868	-0.0883070371	0.0902013446	0.0938530704	-0.0378637419	-0.03769054	0.1065714617	0.0164971615	-0.0251375299	0.0087908502	-0.0935846025	-0.1029958791	0.0093896216	0.1685024368	0.0402879814	-0.0478762211	-0.0560750453	-0.0080552792	0.0560782217	0.1144505102	-0.0475555868	-0.0947766496	-0.0725532219	-0.1056520893	0.0218373917	-0.0275792222	0.1896697729	0.0356146532	-0.0139000834	-0.0751107015	0.0359446714	0.1181806384	0.0389622491	-0.001778846	0.0863334105	-0.0498416941	-0.049588724	0.0762376022	0.0038514955	-0.074619642	-0.0581914656	0.0140912049	0.1753441078	-0.201892882	0.1109965696	-0.0121463549	0.0513688151	-0.1145302245	0.0173997512	0.0020187354	0.0897831112	-0.0259835777	-0.0846329371	-0.0059574782	-0.0772475866	-0.0485857573	0.0077709664	0.0660352259	0.0082565132	-0.040581151	-0.0101881788	0.1005149946	-0.0098120194	-0.0265280875	-0.0265047595	0.0253063266	0.0218478363	0.1211179208	0.0031316887	0.0878617885	-0.0314314035	-0.0498794925	0.1449812517	-0.120182088	0.1037974932	-0.0665991207	-0.216637031	0.0001935653	-0.0598326352	0.0988881781	0.0778429258	-0.1732053175	-0.0338646736	-0.0947124447	0.0897877085	-0.0238811	-0.0095894999999999	0.00057030693721	9.195851024999998e-05	0.213666	-0.036417	0.001326197889	0.0456531595559999	0.260468	0.0027629999999999	0.0678435790239999	7.634168999999779e-06	-0.0011743	0.0005915699999999	3.499550648999998e-07	1.3789804900000002e-06	0.00102217	-5.210000000000067e-06	2.71441000000007e-11	1.0448315089e-06	-2.11758e-22	-2.11758e-22	4.4841450563999997e-44	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.0563360300162	2.502943520348481	6.264726266054447	543252.042481992	794.2675758640181	10.446836990360453	630860.9820689037	109.13640310316345	714.5751248987898	-1.4026276402646545	1.967364297234393	510617.609124121	711.5130734514445	586.087301382343	0.980469	28.545256	0.1960783	0.114215	-0.0204088443	0.0574296513	0.1462614676	-0.030962918	-0.0298490835	-0.1119987544	0.0739702084	0.0387886496	0.033845027	0.1690387537	0.1819997092	0.0099659966	0.0158194234	0.0285114554	0.0150133399	-0.0302567364	-0.0352393809	-0.0638629088	-0.1147125218	-0.0246710409	0.0717226345	0.0137286244	0.0179997747	0.0078035697	-0.0477350557	-0.0258074539	-0.1609201941	-0.0672318057	-0.0633929377	-0.0283349375	0.0346694012	-0.0954976266	0.1172986651	-0.0410737789	-0.0830755507	0.0441983586	-0.0410367096	-0.0841052059	0.0962572224	0.1403426175	-0.0109786946	0.0122031346	-0.0424253196	0.026322837	0.1490093625	-0.0885211229	-0.0601461178	0.0543510508	0.1365396778	0.0481864132	0.0743563051	-0.1335347044	0.0307091512	0.1149768849	0.001721302	0.0504292155	-0.0516064792	0.0016237609	0.0336799052	-0.0161491444	0.1168022027	-0.0133900089	0.026075962	-0.13831985	-0.0608094691	-0.0182418656	0.116456376	0.0154899685	-0.0957175568	0.0655568222	0.0179177881	-0.0429537872	0.0116308159	-0.0598989928	0.0445805768	0.0151938821	0.0297996748	-0.0653282984	0.0137018386	0.0110003635	-0.1714083525	0.0723915638	-0.1284141749	0.0367402433	-0.1159221706	0.0085389037	0.1035760025	0.1005655112	-0.0459702902	-0.0642382688	0.0247168438	0.0358563772	0.0632078226	-0.0151554	0.1533502248	-0.0526834732	0.0632559329	-0.0424362848	-0.0209031058	-0.0392258236	-0.0197483935	0.0190788562	0.0430557302	0.1332448554	0.0510592518	0.1077342322	-0.071114206	-0.0506931112	0.0037394666	-0.1262504977	-0.0361224311	-0.091957378	0.0940386689	-0.0181098	0.0057713	0.0003279648560399	3.330790369e-05	0.301294	0.087628	0.007678666384	0.090778074436	0.300308	0.03984	0.090184894864	0.0015872256	-0.00230636	-0.0011320599999999	1.2815598435999997e-06	5.319296449599999e-06	0.00089745	-0.0001247199999999	1.555507839999998e-08	8.054165025e-07	0.0	2.11758e-22	0.0	4.4841450563999997e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.3584144971771	0.3020784671609817	0.0912514003223283	543697.4314297909	790.5147321457156	-3.752843718302529	624913.5417394125	14.083835974002753	713.8972355939477	-0.6778893048420969	0.4595339096193013	509649.2629886805	710.8941224891693	590.5146233171416	1.092038	31.793468	0.1039718999999999	0.0570092	0.1000499479	-0.102821194	0.0643639222	-0.021699023	0.0063909592	-0.0794537098	-0.1343455747	0.0474424526	0.0354488713	0.0893138471	0.0459216523	-0.0104677544	-0.1033423698	0.0982914769	-0.0037238028	0.0248557617	0.1590366198	-0.1122761122	-0.0616099463	-0.0380925392	0.0961358012	-0.016706186	0.0108852598	-0.0342387861	-0.1097214765	-0.0642546525	0.1317562977	-0.064004367	0.0330607521	0.056448348	-0.0961212032	0.0399149907	0.1782897875	0.0273552396	0.0822080542	-0.0221312748	0.0896472326	-0.099182572	0.1593383686	0.0764253865	0.0096559243	-0.0573626453	0.0714960514	0.0471620855	0.0023659532	0.117353302	0.0559470425	-0.1273046263	-0.0058608708	0.0597680579	-0.0404851025	0.0093377603	-0.0430662034	-0.0037369124	0.0747135768	0.1061145925	-0.0991122321	-0.1028207212	-0.0055999065	0.0388002562	-0.1178585192	-0.0733444716	0.0342267634	0.0440895616	0.1429679751	0.0218381595	0.1045568796	0.0090769439	-0.1157037258	0.0423298715	-0.0054859954	0.0276417804	0.1100773604	0.004596577	0.0119509697	-0.0955673194	-0.0534543999	0.0347173519	-0.023635289	-0.000177179	0.1443133564	-0.0074649234	0.0819609012	-0.0333017845	-0.0554315583	-0.0519619393	-0.0510144071	0.0233160901	0.0367371424	-0.1686604472	0.0634851424	-0.0020994921	0.2025913579	-0.1397596648	-0.0080904133	0.0425157304	-0.0017651897	-0.0325163615	0.0825843777	-0.0165320013	-0.0868030711	-0.047532385	0.0415619286	0.1361593772	0.0452972712	-0.0089878721	-0.0124213636	0.0688816749	0.0289123902	-0.0195484786	-0.0383647583	-0.0890452037	0.0979282008	-0.0205908	-0.002481	0.0004239810446399	6.155361000000003e-06	0.256442	-0.044852	0.002011701904	0.065762499364	0.335132	0.0348239999999999	0.112313457424	0.0012127109759999	-0.00206783	0.0002385299999999	5.689656089999992e-08	4.2759209089000005e-06	0.000994156	9.67059999999999e-05	9.35205043599998e-09	9.883461523359998e-07	-0.000101062	-0.000101062	1.0213527844e-08	1.0213527844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.8308141515909	0.4723996544137208	0.2231614334902028	544394.3103115994	798.3694071669626	7.854675021246976	637393.7103001273	61.69591968940119	714.6237393628905	0.7265037689428482	0.5278077262881633	510687.0888610005	711.1314680844546	568.9868328210842	1.105761	32.193001	0.1549769	0.0772715999999999	-0.1105040439	-0.0599703924	0.1006537977	-0.0677593283	-0.1048083579	0.0533686816	0.0210856413	0.1330163473	0.1386281961	0.0456805648	0.0424727509	0.1305385798	-0.0068576465	-0.0293665526	-0.0056293076	0.1697559672	-0.0040460875	-0.1257941519	0.0335381005	-0.0500856171	0.1098262882	0.0389416659	-0.0103069715	-0.0274747562	-0.0311727726	0.0427804549	-0.0553125847	0.069578437	-0.0374415389	-0.1237431541	0.0803483834	0.0098939314	-0.0897408778	-0.0217390072	-0.0333979253	-0.0298215463	-0.0427461075	0.1530218735	0.0422392371	-0.1212868401	0.0667562366	0.0252745069	-0.1250093782	-0.0758103263	-0.0974831065	0.073334875	-0.0299527888	0.0988561468	-0.1031181158	0.091153096	-0.041541615	-0.0539353787	0.0582530305	-0.1789081336	0.0293167428	-0.0970942911	0.0373591905	0.1262853083	0.0338680839	-0.1363382706	-0.2019273441	-0.0590095416	-0.0854226492	-0.0866958237	-0.0004881086	0.1173445363	0.0336227109	0.0063810166	-0.1145801619	0.0793935054	-0.0670273527	-0.0305212466	-0.0033578171	0.0160716883	-0.0501414715	0.0127680605	0.0588544278	0.0360806503	0.0367562597	-0.0560844662	-0.0725682001	0.04896614	-0.0292790674	-0.1001053546	0.1034913929	0.0126168651	0.0099024807	-0.0406237603	-0.0289395376	0.0629688235	-0.0189265498	-0.1195169291	-0.1076048408	0.0570643172	-0.0422572561	0.1344651793	0.1059582128	0.1214088707	-0.0147914111	0.0641223916	0.0680732114	0.0784461575	-0.1833713953	-0.1964954004	0.0950517353	0.0984294182	-0.0619596372	0.1759092602	-0.0101546877	0.0782742291	-0.0405906974	-0.0859808972	0.1014413551	-0.0390043	-0.0184135	0.00152133541849	0.00033905698225	0.214587	-0.041855	0.001751841025	0.046047580569	0.282478	-0.0526539999999999	0.079793820484	0.0027724437159999	-0.00161312	0.00045471	2.067611841000001e-07	2.6021561344e-06	0.000807702	-0.0001864539999999	3.4765094115999995e-08	6.52382520804e-07	-0.000300986	-0.0001999239999999	9.0592572196e-08	3.996960577599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6417583914547	3.810944239863829	14.5232959993513	550032.4977899689	799.2651341759027	0.8957270089401845	638824.7547092239	0.8023268745449295	716.006649898258	1.3829105353675004	1.9124415488304267	512665.5226985267	712.1097263392061	592.161477231941	1.01452	29.5366	0.1318392	0.08006	-0.0460068501	0.0570048276	0.0856540079	0.0500240026	-0.0121207149	0.0277501853	0.089782539	0.0426087232	0.0019759849	-0.1049159587	0.1167582532	-0.0291217044	0.0198448239	0.0654187392	0.0847039274	0.1384092935	-0.057589073	-0.0411422274	-0.0789643921	0.0507148183	0.0582334568	-0.1205518693	-0.0126972901	0.1367378318	0.0922666449	0.1511801896	-0.1279795978	-0.0391955863	0.0252751655	-0.1269603747	0.054785222	-0.036851242	-0.1230755072	0.0223051949	0.0453156598	-0.0565333736	-0.0576076248	-0.0259777381	-0.0445520215	0.0865309379	0.0813592387	-0.0081758033	0.0879114532	0.1766746134	0.0638056711	-0.0361209681	0.1376433888	0.0273488304	-0.0263364876	-0.06828677	0.1220119397	-0.0540855189	0.067106362	0.0684952392	0.0068627413	0.0360238203	0.1013761223	0.0316527707	-0.0370382307	0.0046709525	-0.0190934349	-0.016350735	0.0196174756	-0.0054285618	-0.0684509718	0.030963774	0.0755541774	0.0880054559	-0.0471805095	-0.0996773171	0.0419900785	-0.1184971983	-0.0679007888	-0.0201328151	0.0071405749	0.1158413934	-0.0200642698	0.151129761	0.0255245816	0.0283589808	-0.0744479213	-0.0227006994	-0.096486532	0.0619529604	0.0284235741	0.0494699254	0.0664019315	-0.0391120864	-0.0903694249	0.1742449682	-0.0255715768	-0.0749490918	-0.0801864676	0.0458143953	-0.153549574	0.1486232094	0.0130480733	-0.0825031101	0.0468072673	0.1081644442	-0.045020597	-0.0867380424	0.0810580913	0.0036652408	0.0443628244	-0.0684094321	-0.1929615877	-0.1141530164	0.0323557995	-0.0080520993	-0.0427992974	-0.0827696937	0.1045646294	-0.0323318	0.0066724999999999	0.00104534529124	4.452225624999997e-05	0.273132	0.0585449999999999	0.0034275170249999	0.074601089424	0.287381	0.0049029999999999	0.082587839161	2.403940899999991e-05	-0.00268891	-0.00107579	1.1573241241000005e-06	7.2302369881e-06	0.0008531949999999	4.54929999999e-05	2.0696130489909013e-09	7.279417080248293e-07	-0.000187895	0.000113091	3.5304531025e-08	1.2789574281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3088074085944	1.667049017139675	2.7790524255463565	552507.9831711869	798.944196497595	-0.3209376783077005	638311.8291171878	0.103000993357537	716.1829888316878	0.1763389334297471	0.0310954194431408	512918.0734918895	712.4689007468521	608.233148017679	1.046538	30.468771	0.1383801	0.0829521	0.1044445326	-0.0101193629	0.0355508209	0.1450484359	-0.1010500254	-0.1010309619	-0.0540055282	-0.0601448512	-0.0098820893	-0.0921239823	0.1597051226	-0.0294140755	-0.1057902177	0.1849516648	0.0079857967	-0.1118266128	0.0789027684	-0.0667267791	-0.0281770638	0.0970275086	0.0580408224	-0.1389993326	-0.0384993075	-0.03494533	-0.0339025634	0.01291781	-0.1673457468	0.082864375	0.0732016399	-0.093292959	-0.0640767328	0.0499449471	0.0282018263	-0.0383455634	0.2405179734	-0.0809484255	-0.0724324374	-0.0770196724	0.030560548	-0.018907493	-0.0391643912	-0.0553567219	-0.1265966358	0.0080093024	-0.0878986678	-0.0988760773	0.0048960566	-0.1846523496	0.0464985319	-0.0402950984	-0.072908661	0.0503871845	-0.1510936361	0.0356343037	-0.0679133634	-0.063734504	-0.0981210002	0.1735734342	-0.1057907514	-0.0382160159	-0.1237191934	-0.1570904194	-0.0112065821	0.0194620818	0.0531959368	0.0227454526	0.1049128484	0.110431767	-0.0373557826	-0.0761491194	-0.0324589561	0.043002782	0.005450774	-0.0842960563	0.0472577495	-0.0950689364	0.0782420315	0.0939797903	0.112231564	0.0742110672	-0.0816382284	-0.1185016524	-0.0713396793	-0.0222124538	0.0993810185	0.0578905574	0.044828474	-0.1175599252	-0.1346927366	-0.1243263039	-0.131877393	-0.1104238	0.0253910563	-0.0965617257	0.092954161	-0.0506383629	-0.1494496378	-0.2388876679	0.0443153629	-0.0241919294	-0.0110592418	0.1444641456	-0.0171210078	-0.009580619	0.0881796767	-0.0450986425	0.0690949272	-0.0555867804	0.2012921156	-0.173142146	-0.0449896151	-0.0794170796	0.1072860197	-0.0223343	0.0099975	0.00049882095649	9.995000625e-05	0.323839	0.050707	0.002571199849	0.104871697921	0.352439	0.065058	0.124213248721	0.004232543364	-0.00257933	0.00010958	1.200777640000004e-08	6.652943248899999e-06	0.00090712	5.392500000009999e-05	2.9079056250107835e-09	8.228666944e-07	-9.9048e-05	8.884699999999998e-05	9.810506304e-09	7.893789408999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
