global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
710.2218011585154	-0.6897625709377735	504415.0068408458	0.475772404266687	793.6415666459485	-6.830647985335986	629866.9363082355	46.65775189957456	691.0169954050699	-0.1440519564295073	0.0207509661511686	477504.4879386504	697.6212662297594	616.7714293855337	1.024327	24.272121	0.14176075	0.0797275999999999	-0.0741308494	-0.0777610024	0.0513890327	-0.0085096174	0.05673491	0.0573377737	-0.0567457009	-0.0615354324	-0.020220377	0.0430862807	0.0850338556	0.0331391094	-0.0655918183	-0.1377605205	0.1055024394	-0.0573443642	-0.0023164114	-0.0505510385	-0.0294077049	0.0105071218	-0.1040225593	0.0193759273	0.1040650656	0.0396824859	0.1219658596	-0.1238455123	-0.0977634031	0.0491139581	0.064292715	-0.0458867616	-0.006346596	-0.0986785222	-0.0338052697	-0.0967658957	-0.0393061292	0.0168925263	-0.0873902823	-0.0743412618	-0.018747693	-0.0190447437	0.1032570671	-0.0881240825	0.0554884645	0.0274654199	-0.0093431508	0.0541635292	0.0690261398	0.0443581956	-0.0145862876	0.1260051222	0.0535388903	-0.0002936861	-0.0361780325	0.0972705712	0.0370288032	-0.027120935	-0.0630948062	0.055192689	0.0632959705	0.101325617	-0.0307891141	0.1037013089	-0.0932804474	0.1011188485	-0.2551592937	-0.079035358	0.0618963694	0.040603049	0.0578820438	0.1014644881	0.0324787653	0.0437631531	-0.0605224343	-0.031162256	0.0323687148	0.0158972136	0.0998559421	0.0057684443	0.0636394705	-0.0033897269	0.0468670435	-0.217787245	-0.0332022498	0.0479960343	-0.0358962462	0.00647894	-0.029247606	-0.1675743869	0.0284533491	-0.040991503	0.057678916	0.0446701536	0.0219033564	0.0205328473	0.0348552488	0.0861634158	-0.1267250082	-0.0644146017	0.0501879587	-0.0607740635	0.0011929281	0.2254565877	-0.0310009388	0.1050518479	0.1166774245	-0.0476810332	0.0769983313	0.0122612972	-0.1142474934	-0.0220347881	-0.0881291564	0.0317180531	0.018202324	-0.0705458239	0.0569635466	-0.0082906521	-0.1135094328	0.0246987197	0.0770162999999999	-0.0061722000000001	3.809605284000123e-05	0.0059315104656899	0.0132859	0.0324668	0.00017651513881	0.00105409310224	0.019891	0.0650843	0.00423596610649	0.0003956518809999	-0.000954294	-0.0003483949999999	9.10677038436e-07	1.2137907602499994e-07	0.00111857	0.0002674139999999	7.151024739599995e-08	1.2511988448999998e-06	0.00133621	0.00014494	1.7854571641e-06	2.1007603600000024e-08	0.0	0.0	0.0	0.0	0.0
710.8272949986214	0.6054938401059644	505275.4433150571	0.3666227904062672	794.9833376924726	1.3417710465240589	631998.5072086639	1.800349541290268	690.3017669594461	-0.7152284456237794	0.5115517294294076	476516.5294673335	697.2710448075221	606.9003213289321	1.062952	25.18737	0.1357480999999999	0.0882619	-0.0074906416	-0.137753368	-0.0958794189	0.068265734	0.0938111359	-0.129393045	-0.067226609	-0.1390079428	0.1477446568	-0.0775116176	0.0111445346	-0.0970057983	0.0361319998	0.0534250128	-0.0240929802	0.0549934321	0.0695447664	-0.0681172105	-0.0098531613	0.0503347554	-0.0535364212	-0.0118626772	0.0456456197	0.0055853235	-0.0654502898	-0.1160981442	0.1128010139	0.2005245279	0.0492494648	-0.002410676	-0.0957185289	-0.0174672858	-0.0785023004	-0.0635560676	-0.069614222	0.1049010118	-0.0885895644	-0.0610307073	-0.0519863893	0.0308418583	0.0270856663	-0.0019051326	0.0979636299	0.0298433362	-0.0399990034	0.0314939794	-0.1461283726	-0.0173527844	-0.0171048747	0.103477335	0.031275297	0.0758230646	-0.0403429987	0.0747026322	0.0086023265	-0.0369728377	0.1959471459	0.0085156202	-0.0412561473	0.1038523771	0.1095916612	-0.0215434077	0.0996731361	0.0446736691	-0.0525362377	-0.0620197785	0.0014842954	-0.0828777495	0.142113459	0.1000800525	0.0052942862	0.0634599497	0.0181509317	0.0353162541	-0.0776352344	-0.058112188	-0.0203902325	-0.1178425698	-0.0577103996	-0.0615998105	-0.04597927	-0.0639147487	-0.1316984079	0.0132684936	0.1954835458	0.0133493088	-0.0254075566	0.034837488	0.0127626198	-0.0217706098	0.0750994438	-0.0782600008	-0.0080584963	0.0547782377	0.1164930772	-0.0060379159	0.0793780584	-0.0693772318	-0.0144164533	-0.0139732858	-0.0603895736	0.0993996734	-0.0259144522	-0.0118881092	-0.0961664247	-0.0152210993	0.080341943	-0.1066065845	0.0075519917	-0.0762580285	0.1267302697	0.0401350222	0.0570569099	0.1250870035	-0.0637405594	-0.0106533374	-0.1127290384	0.0315924503	0.0821808	0.0051645000000001	2.6672060250001028e-05	0.00675368388864	-0.022023	-0.0353089	0.000485012529	0.00124671841921	-0.0576323	-0.0775232999999999	0.0060098620428899	0.0033214820032899	-0.000731286	0.0002230079999999	5.347792137960001e-07	4.9732568063999964e-08	0.00120044	8.187000000000016e-05	6.702696900000026e-09	1.4410561936000003e-06	0.00138636	5.014999999999989e-05	1.9219940496e-06	2.515022499999989e-09	0.0	0.0	0.0	0.0	0.0
714.3117114193241	3.4844164207027006	510241.2210708037	12.14115779286262	800.9869570604426	6.003619367970032	641580.1053809474	36.04344551546488	692.1860623845259	1.884295425079813	3.550569248976713	479121.5449593949	699.0574303036185	632.1111400715657	1.087093	25.759409	0.1234905299999999	0.0760032	0.0913589063	-0.0697817448	0.1245700402	0.0261013383	-0.0484876936	-0.0589816367	-0.0336276027	0.0273145318	0.1671480088	0.0972682598	-0.0135399326	0.0407545703	0.0303937448	-0.0154623014	-0.028239196	0.0212507861	-0.0548221111	0.0166659967	-0.1284753353	0.0666964759	0.1141097918	-0.0393831372	0.0842608331	-0.0003396966	0.149897747	0.0921562465	0.0903357625	0.0830919639	-0.0524429598	0.0047954897	-0.000851028	-0.0181786996	0.0923844093	0.1092841825	0.0429989847	0.1069140566	-0.010435293	-0.0119888185	-0.0005356058	1.45976e-05	-0.0588620981	-0.015634	0.1169555531	0.0666673811	-0.1428842412	0.0295640735	-0.0327535336	0.0675999711	-0.1091528093	-0.0487752458	0.0213232337	0.0528962655	0.0280537977	-0.0186254003	-0.042852195	-0.0726760684	-0.0697086852	0.0515175849	0.0354404898	-0.0555479159	0.0450778081	0.1179121524	0.0021383246	-0.0428205837	-0.1828778974	0.038745928	-0.1066637889	-0.0287968543	0.1375913289	-0.0104686481	0.0485692971	-0.1586842288	-0.0261698672	-0.0144241771	0.0996604085	-0.0501128234	0.0530955373	-0.0377400795	0.0236351594	-0.0564332624	0.0108057937	0.0993176205	-0.04717694	-0.0519412973	-0.0143558053	-0.0443731698	-0.0392136651	0.0241696155	-0.0529555333	0.0658494273	-0.0143151012	-0.0961289067	0.1038250906	0.0274741461	0.0220646987	-0.2261110514	-0.0372596579	0.0513254845	0.1358396745	-0.0256424652	-0.0217651428	0.0437963191	0.041101832	-0.051417418	-0.0273770693	0.0007975974	-0.0130320465	-0.1952720424	0.0280990146	-0.0815186562	0.0633288491	0.0917008904	0.0280418785	0.0630174951	-0.1241805375	-0.013011472	-0.1117560484	0.0383647583	0.0927851	0.0106042999999999	0.0001124511784899	0.00860907478201	0.00484598	0.02686898	2.34835221604e-05	0.0007219420862404	0.0132896	0.0709219	0.00502991589961	0.00017661346816	-0.000612469	0.000118817	3.7511827596100004e-07	1.4117479489000002e-08	0.00121464	1.4199999999999805e-05	2.0163999999999438e-10	1.4753503295999998e-06	0.00121747	-0.0001688899999999	1.4822332009e-06	2.8523832099999963e-08	0.0	0.0	0.0	0.0	0.0
713.3194004700661	-0.9923109492580124	508824.5670869745	0.9846810200173376	799.2496159134234	-1.737341147019151	638799.948537755	3.0183542611258205	691.1072799438051	-1.078782440720829	1.163771554407589	477629.272391325	698.1824515626987	619.7833909716854	1.13851	26.977755	0.1719115299999999	0.0977244	0.0712617344	0.083060931	-0.061460951	-0.1090193601	-0.0038447942	0.0438579141	-0.0188225389	0.0845378312	0.0099752046	-0.0935469489	0.0495662604	0.1453796102	0.0552262774	0.0504952241	-0.1351102385	-0.0107926297	0.0937504843	0.0693277934	0.0351853373	-0.1084037063	0.0684872999	-0.1728454409	0.085255587	0.041087298	-0.0309494418	0.1033063327	0.0793076119	0.149817174	0.0500505026	0.0397773207	-0.1104117411	0.1685705292	0.130479724	-0.0090926	-0.0490858784	-0.109108208	0.0217054827	0.0597363583	-0.0650112126	-0.071565368	-0.021455836	-0.0925924925	-0.0530909366	0.0851656878	-0.0449198104	0.0405057554	0.0778513969	-0.0820880689	-0.0025468403	-0.0277600057	0.0443611782	0.0038038605	0.1058450199	-0.038411914	-0.0516385453	0.0108026779	-0.0959919343	0.1102379867	-0.0431316771	0.0201195463	0.0923145917	-0.025442544	0.049833986	0.2033994802	-0.0873137996	0.136266625	0.0660590585	-0.0917086133	0.0295839304	-0.127534152	-0.0305411449	0.0847448561	0.0756104555	0.1009024733	0.0959131644	-0.1316795878	-0.040387008	-0.00124599	-0.0210340128	-0.0115560072	-0.0075367959	-0.0187000243	-0.0987976949	-0.1765239722	-0.0549375703	-0.0380185184	-0.0459691337	0.007755123	-0.0203636391	0.1218365299	0.0124087683	-0.1763897711	0.09454235	0.0778345452	0.1053456054	-0.0141272106	0.0009691441	-0.11416673	0.1169312824	0.1119385023	0.1096608643	-0.03962027	0.0015690749	0.0849374582	-0.0222600841	0.0032186456	0.0576954228	0.1338312652	-0.0931860701	0.090344199	0.0145591702	-0.0252770849	0.0484554249	-0.0566623291	-0.0144094645	-0.0153640485	-0.110592125	0.0449896151	0.0801710999999999	-0.012614	0.000159112996	0.0064274052752099	-0.0300779	-0.03492388	0.00090468006841	0.0012196773942544	-0.0713898	-0.0846794	0.00717060078436	0.00509650354404	-0.000422436	0.000190033	1.78452174096e-07	3.6112541089000025e-08	0.000779678	-0.0004349619999999	1.8919194144399994e-07	6.07897783684e-07	0.00138636	0.0001688899999999	1.9219940496e-06	2.8523832099999963e-08	0.0	0.0	0.0	0.0	0.0
711.9192113483936	-1.400189121672497	506828.96348691866	1.9605295764499988	800.5403456566578	1.2907297432343512	640864.8450240812	1.665983270069814	692.172365968433	1.0650860246279308	1.134408239857729	479102.5842103384	699.860425626252	624.2526952355727	1.125353	26.666006	0.0983763	0.0532513	-0.0546192922	0.0269156666	0.0881295964	0.0319422869	-0.0474506357	0.047593925	0.0090612502	0.0043525434	-0.0502361847	0.0357391279	-0.064352398	0.0371883319	0.0111002848	0.0941848848	0.1171998229	0.1239122688	-0.1064464077	-0.0054560082	0.1139513225	-0.0744997753	0.0030946216	0.0724107823	-0.0310239084	-0.028862302	-0.0351789917	-0.0560127098	0.0622738185	-0.0348409757	0.0146766818	-0.104304066	-0.0059444288	-0.0127643554	-0.0420627668	0.2459189588	-0.0754943266	0.034519887	-0.0207617228	0.152475682	-0.1241297331	-0.095906177	-0.0552041829	0.1319407732	-0.1455762848	0.0352205622	-0.0844030166	0.136428473	-0.0498997123	0.1373859141	-0.0177244951	0.1702287782	-0.0287380424	-0.1040239161	0.0792552789	-0.1350465713	-0.0672348167	-0.0683176623	0.1532385393	-0.1026440362	0.0006423156	0.0981508649	-0.0328925379	0.1000286166	0.0385928504	-0.064957223	-0.1316856389	-0.1285160596	-0.0596233232	0.0924845545	-0.0783145783	-0.0390533465	0.0599633536	-0.0055714254	0.0904404267	-0.0446204636	-0.0883583386	0.0370484577	-0.0541823344	0.0352201082	-0.0487150307	-0.0598599948	-0.0878013854	0.0040696413	0.0855293051	-0.0687843278	0.0861793948	-0.1761497204	-0.1886090805	-0.090104172	-0.0296622277	-0.1559112341	-0.0101063692	0.0436290001	-0.1415388922	-0.0434169848	0.0487026409	0.0238890038	-0.0790176866	0.1157684685	0.0247655461	0.0850347236	0.083606731	-0.1889370103	-0.0572304361	0.020424834	0.0054683313	-0.1432944018	-0.0995428559	-0.1046543702	-0.0397435161	-0.0687302184	-0.0645931687	0.0056400679	-0.084122199	0.04924783	-0.0446060607	-0.017710062	-0.1092392569	0.0514415587	0.111802	0.0316309000000001	0.00100051383481	0.012499687204	-0.0196626	0.0104153	0.0003866178387599	0.00010847847409	-0.0392739	0.0321159	0.00103143103281	0.00154243922121	-0.0008156939999999	-0.0003932579999999	6.653567016358368e-07	1.5465185456392134e-07	0.000870704	9.102600000000002e-05	8.285732676000003e-09	7.581254556160001e-07	0.00138636	0.0	1.9219940496e-06	0.0	0.0	0.0	0.0	0.0	0.0
709.5728443551607	-2.346366993232891	503493.62144627306	5.505438066932759	792.6214241690379	-7.918921487619855	628248.722051754	62.70931752708746	690.5387788478419	-1.6335871205911872	2.668606880561406	476843.8050926686	697.3125422716716	596.5360367133609	1.101653	26.104403	0.0444708	0.0239823	-0.0264948662	-0.1071001346	-0.1069218292	0.0208170886	0.1726616199	0.0747117965	-0.0398999779	-0.045227528	-0.07152815	-0.0856165948	0.1362412089	0.0370647639	-0.0740993571	0.0241467542	0.0740484601	0.0795770211	0.0362453775	-0.0692471664	0.1371630902	-0.0236360511	-0.1315231845	-0.0852511771	0.093228696	0.0710030219	-0.0013275521	0.066330648	-0.126470407	-0.1070219901	0.0865177101	0.0716710187	-0.0151737946	0.093228821	-0.0167789571	0.0175961004	0.0381382638	0.1750325573	0.0028455262	0.0650023761	-0.0979939643	-0.043697612	0.0693727025	0.035889952	0.0045546863	-0.0725905095	0.1787338261	-0.0088075791	0.0668907357	-0.027534154	-0.1021925999	-0.0692905852	-0.0111788515	0.0216824698	-0.1042655327	-0.0154759668	-0.0609148485	0.0797957835	0.0543939142	0.0396001085	0.0902923643	0.1112417339	-0.0403489444	-0.1267516213	-0.1452986233	0.0254102235	-0.1285177239	0.089935553	0.0720657363	0.0466493326	-0.0203046526	0.0842514403	-0.0256131193	0.1363866665	0.0713298486	0.1581416561	-0.0306247014	0.0121244951	0.0413350307	0.073925073	0.0632708338	0.0914625711	-0.0207605415	-0.0531601396	0.0193316708	-0.0033745917	-0.0837664704	-0.083776655	-0.0013324585	0.0954425875	0.1137438253	-0.0326714103	-0.0127141413	-0.0454033768	-0.0437569947	-0.0063690879	-0.133560498	-0.0325317396	-0.093772231	0.1294046221	-0.0049385894	0.0540173204	0.0015248542	0.0330681094	-0.0654244209	0.1166641309	0.1316776918	-0.0311221582	0.0918581841	-0.0311947298	-0.1836229297	0.1152164386	-0.0119042292	0.0411876598	-0.0493589183	-0.0439632326	0.1295725264	-0.0200485104	-0.1076997553	0.0576957916	0.0958663	-0.0159356999999999	0.0002539465344899	0.00919034747569	-0.0221043	-0.0024417	0.00048860007849	5.961898890000007e-06	-0.0546135	-0.0153396	0.00023530332816	0.00298263438225	-0.000845544	-2.9850000000100066e-05	7.149446559360001e-07	8.910225000059741e-10	0.00105593	0.000185226	3.4308671076000015e-08	1.1149881649000002e-06	0.00138636	0.0	1.9219940496e-06	0.0	0.0	0.0	0.0	0.0	0.0
712.699580347365	3.126735992204317	507940.6918273101	9.776477964945917	797.5557965919771	4.934372422939191	636095.2486774632	24.348031208262785	691.186803012753	0.6480241649111349	0.4199353183087738	477739.19665899023	697.9685373983707	630.6760183700318	1.175012	27.842714	0.1318149235	0.0744042	0.0984484488	-0.1045020714	0.0330666972	0.1423334244	-0.0524380037	-0.0325642154	0.096074235	-0.0067125892	0.1268825328	0.09247863	-0.0217095794	-0.0727573891	-0.0860246102	-0.1065788225	0.0876590435	-0.0064744989	0.0456094054	0.0944988398	-0.0391994509	0.1054748742	-0.0446603029	0.0025101529	-0.0038363316	0.0271661386	-0.0019735192	0.1231414125	0.0773400649	0.0038889805	-0.0499412472	-0.0426248731	-0.1935390479	-0.048650387	-0.0541414522	0.043315812	0.0653095621	0.0440421221	-0.0243473513	-0.024826731	0.0196831361	-0.0161194121	0.0955530832	0.071882482	0.0250648583	0.0843311472	0.0100331717	0.0272453534	-0.0870914174	0.0013709172	0.0141543325	0.0137523403	-0.1538781049	0.0768516289	-0.0084678818	-0.0838776522	-0.0475194311	-0.03898549	-0.171156889	0.020673584	-0.1830280861	0.1073821154	-0.0550877261	0.129518121	0.0170154605	0.0550253306	0.1354955188	0.1187212779	0.1495181715	-0.0953664218	0.0215569667	0.0653985125	0.0808625028	-0.1069534877	-0.0979219286	0.0175823935	-0.0523499559	0.0598921638	0.0927021883	-0.0582099159	-0.0783944044	0.0460465361	0.095867088	0.0298404715	0.0466903915	-0.0497318471	0.0496552057	-0.0348115642	-0.1019167708	0.0537935928	-0.1317774992	0.1592437269	0.0742324126	-0.0087259678	-0.0641025696	0.013641263	-0.0411866174	-0.0988817754	0.0565849031	0.1113815715	0.0702309215	0.0615442537	-0.0087158932	0.0594809738	0.175975631	0.0581699813	0.0457675736	-0.1657185347	-0.008016465	-0.0356098418	-0.1391531429	0.0075663706	-0.0107857666	0.0293913716	-0.0185192222	0.0902095632	-0.0117173717	-0.0223783947	-0.1059762505	0.0637282764	0.0997167	0.0038504	1.4825580160000029e-05	0.00994342025889	-0.0554977	-0.0333934	0.0030799947052899	0.0011151191635599	-0.0951286	-0.0405150999999999	0.0016414733280099	0.0090494505379599	5.30647e-06	0.00085085047	2.8158623860900003e-11	7.23946522299221e-07	0.00107654	2.06099999999999e-05	4.2477209999999583e-10	1.1589383716e-06	0.00159602	0.00020966	2.5472798404e-06	4.395731560000008e-08	0.0	0.0	0.0	0.0	0.0
712.9715328992074	0.2719525518424461	508328.4067246456	0.0739581904536183	795.4866869735749	-2.0691096184021944	632799.0691521944	4.281214612964475	692.5186696668766	1.331866654123587	1.7738687843663588	479582.1078371805	698.9803497335274	610.2995870553316	1.441496	34.157215	0.2079796635	0.117059	0.0482081305	0.12976943	-0.0001682686	-0.1781033097	0.0837980801	-0.0772275583	-0.1207213851	0.0819424647	-0.0090147647	0.0149082264	-0.0291876677	-0.067393534	0.0260534728	0.013369531	-0.0198549734	-0.0886331747	-0.1251175425	-0.0040735044	-0.1062304006	-0.0309832125	0.072028542	-0.0653083894	0.0272477846	-0.0635423013	0.0048550942	-0.0703456413	-0.0285927512	-0.1050583556	-0.0236392181	0.065715773	-0.0875783185	-0.0024527801	0.0686731395	0.0494236404	0.0443440376	0.074904951	-0.1002963513	0.039188071	0.0235561872	-0.0805681339	0.0866131342	-0.1198938919	-0.0660335041	0.133707691	0.0647801059	0.0145311347	0.0389450819	0.1611213316	0.0315785359	-0.0667784788	-0.0277181591	0.1042623432	-0.0692387478	0.0677006789	-0.033005276	-0.0547636259	-0.1665799026	-0.1235012392	-0.0507281061	-0.0056325747	-0.0175322693	0.0065581749	-0.0182244811	0.0720750396	0.2023853454	-0.0525407263	-0.0304834538	0.0884805787	0.0617173981	-0.1138952859	0.008664736	-0.0345212657	-0.0702179451	0.0003069452	0.1044845769	-0.0541079923	-0.1122315118	-0.0874763482	-0.0255601567	-0.0114839472	-0.0174856265	-0.0868627131	0.0439068809	0.0794374548	-0.0627347049	-0.007825537	-0.0318339222	0.0865367757	-0.0441376978	0.0208084696	-0.067559032	-0.0444748035	-0.066861638	-0.1034985891	-0.1165862127	0.0502247044	-0.0073203895	0.1558542326	0.1001626953	-0.0117903483	-0.1083274119	-0.0145418868	-0.0553971902	-0.0310626044	0.1512970104	0.0860585101	0.0647209189	0.0960879673	-0.0331417946	-0.0673796337	0.0917057306	-0.0289169248	-0.0442336128	0.1475416257	-0.0666651146	-0.0246987197	-0.104071687	0.0695158277	0.108397	0.0086802999999999	7.534760808999979e-05	0.0117499096089999	0.0080766599999999	0.0635743599999999	6.523243675559839e-05	0.0040416992494095	-0.00616722	0.0889613799999999	0.0079141271315044	3.8034602528400005e-05	-0.000422436	-0.00042774247	1.78452174096e-07	1.829636206417009e-07	0.00143332	0.00035678	1.272919684000001e-07	2.0544062224000004e-06	0.00144527	-0.00015075	2.0888053729e-06	2.2725562500000022e-08	0.0	0.0	0.0	0.0	0.0
711.673531580567	-1.2980013186404449	506479.21555235627	1.6848074231923338	798.2492975141298	2.762610540554874	637201.9409818017	7.632016998784894	690.7653487163883	-1.7533209504882734	3.0741343554211027	477156.7669872735	697.9154328331005	630.7127475371173	1.361573	32.263393	0.18517824	0.107204	-0.1386547115	0.0552125651	0.0170309902	0.0537596162	-0.0874308147	0.034948023	0.1155470515	-0.0731812421	-0.0860810547	-0.0414407059	-0.0814190285	-0.0193445005	0.0421059893	-0.0198386918	-0.0008825656	-0.0493492465	0.0733652365	0.0333351625	0.019282977	-0.0269036441	-0.0693918724	0.0414069863	0.0156215697	0.0113235366	0.0979673765	0.0397380127	0.0216946491	0.0629089037	0.0036402854	-0.035141683	0.1047054783	-0.2134247353	0.0607949576	-0.1143838235	0.1190077871	-0.0446424904	0.02803122	0.0726971671	0.0143991047	-0.0973579129	0.1772693112	0.1624475715	0.1390659912	-0.0456513508	-0.0817916289	0.0607286575	-0.1180591076	-0.1145953313	0.0314994726	-0.0818853753	-0.021352914	-0.104863291	-0.0808966803	-0.0580713863	0.0460732505	0.1481625164	0.019989103	-0.06749919	0.12647219	0.0407643788	0.0494358702	-0.1088005399	0.0436886516	0.0125111872	-0.0406383765	-0.0351110787	0.0773564516	-0.0508964119	-0.1080828564	0.0505487968	0.0100730367	0.0943079399	-0.0053323102	-0.0840930759	0.047888546	-0.0263391955	-0.0449354752	-0.0126415391	0.0209448397	-0.1334378651	0.0581745058	0.0517552099	-0.0527352819	0.0330070052	0.0594539079	-0.1565444488	-0.012850565	-0.0465691735	0.0416844175	-0.129373502	0.0483446659	-0.0126972547	0.1619798278	-0.1940614722	0.0688186707	-0.0184217252	0.1068516418	-0.0210528304	-0.2326506904	0.0397627689	0.0295841917	0.2029035359	0.0862081925	-0.1175515018	0.0404598266	-0.0090836778	-0.0005228819	0.0687607057	-0.0410042976	0.0210748447	0.0250088703	0.0772793008	-0.0300127048	-0.0158508513	0.1623141023	-0.0270084943	-0.1019893188	0.0750362016	0.101956	-0.0064409999999999	4.148648099999985e-05	0.010395025936	-0.0498839	-0.0579605599999999	0.00248840347921	0.0033594265155135	-0.0918127	-0.08564548	0.0073351482444303	0.00842957188129	-0.000422436	0.0	1.78452174096e-07	0.0	0.000961316	-0.000472004	2.2278777601600006e-07	9.24128451856e-07	0.00167589	0.0002306199999999	2.8086072921e-06	5.3185584399999984e-08	0.0	0.0	0.0	0.0	0.0
711.3587184900827	-0.3148130904843356	506031.2263718527	0.0991072819402984	793.9489537804923	-4.300343733637533	630354.9412091383	18.492956227435595	691.7553839712007	0.9900352548123692	0.9801698057713928	478525.51125314325	698.2335892922182	619.6728297231227	1.128963	26.751537	0.15765242	0.0887021999999999	-0.0932792265	-0.0934510508	0.1004639461	-0.0274278406	0.1040109577	0.0520273952	-0.1239400347	-0.1269298542	-0.0221013706	0.0377162293	0.1160289784	0.0821343786	-0.0191529057	-0.0449386776	0.1064532693	-0.0820773104	-0.0888618039	-0.0600089706	-0.1208225411	0.0620048948	-0.0616286568	0.0263387185	0.0884388543	-0.0561679919	0.1013281856	0.0221122013	0.1356824049	-0.0074208166	0.0483189398	0.0070035605	-0.1452389552	0.1012461754	-0.127108549	-0.0323255521	0.0874466269	0.0195433328	0.1317063904	-0.1211586525	0.0372700538	0.0245175926	0.0516599016	0.0124929876	-0.0032837087	-0.0471411353	0.1488300955	-0.0834615544	-0.0882852212	-0.0952644049	-0.0006783781	-0.0044376308	-0.1272838116	-0.1245767891	0.00191982	-0.0671460107	0.0733393551	-0.0005239568	-0.0804778021	-0.0101690585	-0.0300935011	0.1227137797	0.0235528294	-0.0124775891	0.1074803445	-0.0162077715	-0.0018191199	0.0271404499	0.1074837574	0.098227985	0.1261632998	0.0874622806	0.0668965275	0.0174664531	-0.0450584027	-0.0498955662	0.0945275297	0.0042807572	0.014770059	-0.0225915628	0.1238817139	0.0454230336	-0.0341696106	0.0135468842	0.0595269755	-0.0641827998	0.0810421833	0.1087517873	-0.103914531	0.0822606653	-0.1127470993	0.1123358469	0.0415582251	0.0123026824	0.0250905428	0.0814721392	-0.0848429194	0.0042706537	0.072949451	0.0779879883	-0.1222655526	-0.0649677531	0.1410062559	0.0585534268	0.0515428565	0.0289129326	0.0258709106	-0.1047968266	-0.0144278931	-0.0147594226	0.0479119563	0.0406645565	-0.0220869724	0.0382668319	-0.0723427752	-0.0397907556	0.1022829424	-0.0293067317	-0.0997327036	0.0802681812	0.116825	0.0148689999999999	0.0002210871609999	0.013648080625	0.00146767	0.05135157	2.1540552289e-06	0.0026369837414648	-0.0237302	0.0680824999999999	0.0046352268062499	0.00056312239204	-0.000459479	-3.7043e-05	2.11120951441e-07	1.3721838490000004e-09	0.00129896	0.000337644	1.1400347073600001e-07	1.6872970816e-06	0.00158359	-9.230000000000002e-05	2.5077572881e-06	8.519290000000003e-09	0.0	0.0	0.0	0.0	0.0
