global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
685.1333127731649	1.1979840464981637	1.435165775664114	469407.6562715314	828.6155853524564	14.144228433061244	686603.7882889939	200.0591979666181	701.1343156225661	-0.7886218824295383	0.6219244734467086	491589.3285435241	698.0581582227163	561.8145364838645	1.234252	35.344929	0.36916682	0.209563	0.047196058	0.124750794	0.0091098707	-0.0619968691	-0.0277794251	0.0468323542	0.0071654904	-0.0450163868	0.0985417714	0.0242379157	0.0365634752	-0.0090836315	-0.0381440328	-0.121699946	-0.008413072	0.077460396	0.0372733256	0.0787512663	0.0412091292	-0.0119391136	-0.0899037073	-0.00498312	-0.0784851112	-0.0529118323	-0.1063117234	-0.064881429	-0.0403145123	-0.0056273683	-0.1288305529	-0.0991694946	-0.0759065943	0.0622531573	-0.0537549745	0.0710969703	0.0089825835	0.0189165566	0.0810868937	0.0738227568	0.014122539	-0.0081332323	-0.0083888819	-0.1256844821	0.0028666763	0.0940364306	0.0677761575	0.0666986758	-0.0235565846	0.0443262444	-0.2028753329	-0.0479711375	0.030690457	-0.1080878696	0.1115429721	-0.0509712263	-0.2383654548	-0.0699373656	-0.0407817376	-0.1380513749	-0.0140713849	-0.2062547108	-0.0304063516	0.0215149029	0.1180214676	0.0815479993	-0.0355125409	-0.0376329104	-0.0611595035	-0.0151930243	0.1079803489	0.0201983033	0.0159363046	0.0675863162	0.0109282845	-0.0108882889	-0.0580954976	0.0731182817	0.0629077739	0.0545017647	0.1019672566	0.0210197136	0.0713303311	0.0301855016	0.0299908231	-0.1146442505	-0.1319299231	0.0811371532	0.0682812175	-0.0252590469	0.1245371212	0.0192016106	0.0416116392	0.2341351901	0.0129787815	-0.0050149275	0.1794844458	0.0791990602	0.0164475271	0.0619101711	-0.0243054983	-0.0693600968	0.0982213311	0.2124320237	-0.016948317	0.0067378312	0.0472409524	-0.0402143899	-0.0230649207	-0.0674775043	-0.1360650675	0.0131929743	-0.0493011632	0.1177894129	0.0153640485	-0.110592125	-0.0449896151	0.101473	0.0320604999999999	0.0102967697289999	0.0010278756602499	0.180138	0.17341512	0.032449699044	0.0300728038446144	0.0766267	0.1001915	0.01003833667225	0.00587165115289	0.000513449	-0.000907871	2.63629875601e-07	8.242297526409999e-07	0.000844025	0.000319782	1.02260527524e-07	7.12378200625e-07	0.000642341	4.23410000000001e-05	1.7927602810000083e-09	4.126019602810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.8582713835058	-0.2750413896591226	0.0756477660256213	469030.85188240366	811.9055058814755	-16.710079470980872	659190.5504806547	279.2267559264964	702.3536677054022	1.219352082836167	1.4868195019168988	493300.6745392306	697.5764054139287	526.1801371858808	1.066179	30.531881	0.165541145	0.0891626999999999	-0.0990205445	-0.006108273	0.0338697757	-0.0606926219	0.0480214756	-0.0795627069	0.0741965059	0.0249910804	-0.0465792443	0.0142669832	-0.0625223904	0.0449749265	-0.0428213724	-0.049094371	0.0174112745	-0.0759489143	0.0149093199	0.0259368726	-0.0170908463	0.0134659988	-0.0179232068	-0.0242480637	0.0285003137	-0.0622909107	0.0269559773	0.0650013829	0.0253936721	-0.0319953062	-0.0061833851	-0.1136872398	-0.1036006839	-0.0207838834	0.0684371537	0.0614292568	0.1859125637	0.1603057558	-0.0274185573	0.0552969346	-0.1506596351	-0.0790604143	0.0047780949	0.0459635345	-0.0611330649	-0.1279911063	-0.0239582776	-0.095919218	-0.1670868893	0.1381449836	0.0394041972	0.0906803371	0.0110915336	-0.0827984229	0.0588174946	0.0240263798	0.0985586352	0.1205776748	-0.1092628089	-0.0577581257	-0.0893943631	0.0131760475	0.0095918788	0.0068983015	-0.0724228782	0.1197422084	0.0177182664	0.0708716242	-0.0412900569	0.031698849	-0.0216464631	-0.0126057037	-0.0066002612	0.0196195457	0.0569683252	0.04954382	0.0982148214	-0.0126461374	0.0080108318	0.0553508522	-0.0115551522	-0.0399245151	0.2390874726	-0.066433589	0.0531674931	0.1125924417	-0.0952812259	0.0244459218	-0.0543007221	0.1557003569	-0.20311125	-0.0529591522	-0.0560730165	-0.0769268629	-0.0504592873	-0.049142109	-0.0217637058	-0.0150393374	0.0358044718	0.0792236814	0.1004366109	-0.1001230794	-0.0605096818	-0.144765165	0.0878083726	0.0639615866	-0.073914238	0.1459585009	-0.0885883579	0.051471684	-0.0261758962	-0.0455687438	0.1064148821	0.0386378698	0.013011472	-0.1117560484	-0.0383647583	0.0835372	-0.0179357999999999	0.00697846378384	0.0003216929216399	0.109971	-0.070167	0.012093620841	0.0049234078889999	0.032809	-0.0438177	0.00191999083329	0.0010764304809999	-6.17319e-05	-0.0005751809	3.810827477610001e-09	3.3083306772481e-07	0.0007705929999999	-7.343200000009997e-05	5.392258624014683e-09	5.938135716488459e-07	0.000666141	2.3799999999999928e-05	5.664399999999964e-10	4.43743831881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
686.3785349884322	1.5202636049264129	2.3112014284638525	471115.4932928665	823.6588349612994	11.753329079823857	678413.876409805	138.1407444586331	702.5152860442031	0.1616183388008494	0.0261204874367461	493527.7271257685	698.3747570578936	552.0746066095855	1.009984	28.922644	0.165101395	0.0910512	0.0459858458	0.06604189	0.0433646793	-0.1655585994	0.0567356	-0.0914797964	0.0146730228	0.0399589517	0.0968083761	0.1152659181	0.0108163304	-0.0888605429	-0.019515369	-0.0544503382	0.0188133428	-0.0318169255	0.0052172381	0.0233480036	0.0830202442	-0.1071042833	-0.0420999461	0.0420776361	-0.0479240534	0.1295626007	-0.0062766195	-0.1655873473	-0.0035589647	-0.0175899945	0.0751009792	0.060836906	0.036660955	0.0497644789	0.0023164463	-0.0971227397	-0.0591901303	0.0266113166	-0.1210798446	0.0228683376	0.1293124997	0.0208079564	-0.0145026705	0.002167977	-0.0174242266	-0.0987571175	-0.0122932851	-0.0827957407	-0.061621637	0.0278224038	0.106959327	-0.0743152303	-0.1217899691	-0.0538625531	0.2367848323	-0.0138547829	-0.0291122957	-0.0605970416	0.0910986873	-0.0879082341	-0.024099178	-0.065169144	-0.0156250759	0.1162131071	-0.1208450003	0.0261997226	0.1744294016	0.1557666572	-0.053680044	-0.0271027771	0.0740779452	-0.0916060242	0.0863368677	-0.0126527915	0.0018752408	-0.0398336563	-0.108764728	0.1038157694	-0.077622616	-0.12300508	0.0904394326	-0.0257254305	0.0060715023	-0.0749064562	0.0014029896	-0.0690685136	0.071977592	0.0001539077	-0.0301346324	0.0316406674	-0.0425740717	-0.0088429003	0.0683866279	-0.0327306806	-0.0677793195	-0.0173358138	-0.153267462	0.1190520519	0.1146751185	0.0277940467	-0.0720737562	0.058176513	-0.0379816388	0.0894491518	-0.0267494668	0.0792236605	-0.0909624359	0.0318868198	-0.0121422439	0.0426180653	-0.0059761763	0.0743104243	-0.1158216386	-0.0564524786	0.0106533374	-0.1127290384	-0.0315924503	0.0896287	0.0060915	0.00803330386369	3.710637225e-05	0.178641	0.06867	0.031912606881	0.0047155689	0.0887355999999999	0.0559265999999999	0.0031277845875599	0.0078740067073599	0.000322484	0.0003842159	1.03995930256e-07	1.4762185781281004e-07	0.000728358	-4.223499999989999e-05	1.7837952249915521e-09	5.30505376164e-07	0.000927956	0.000261815	6.854709422499999e-08	8.611023379359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.8527817385211	1.4742467500889234	2.1734034801477526	473141.4493454216	818.8005283315539	-4.858306629745471	670434.3051960318	23.603143308628795	704.489319108169	1.9740330639658623	3.89680653763045	496305.2007374915	700.9772249817136	549.3255608469373	1.136789	32.553902	0.1658944	0.0706143	0.0582853479	-0.0347665169	-0.0945320469	-0.0851273431	-0.0369916991	-0.0997856047	0.0774060098	0.0314936858	0.0539932351	0.0174313316	0.0019982024	-0.1057902396	-0.1435456148	0.0431891134	-0.0771689778	-0.0420779555	-0.1167644916	-0.0838246126	0.0518368993	-0.1046331357	-0.2274957021	0.030257829	0.0161400508	-0.0045242241	-0.127036364	-0.0353592711	-0.019029945	-0.0937482469	0.1309660204	0.0576645833	-0.0269431356	0.0605083665	-0.0791130107	-0.1011111316	-0.0004456444	-0.0998431484	-0.0983887233	-0.0448364243	0.1451525155	0.1379720291	-0.1571448752	0.1351628008	0.0361628349	0.0008690866	-0.0877602386	-0.0131845472	0.0161495033	0.1013748896	-0.1608748374	-0.0793342851	-0.0169779874	-0.020459069	-0.1753431024	-0.0607903748	0.1056530832	-0.0269699524	-0.1826858033	-0.0381118609	0.0595395145	0.0700091858	0.0799672059	0.004569562	0.0431395055	0.0537156639	0.0992100911	0.0222362878	0.0811339855	0.0375996504	0.0673985015	-0.1016845279	0.1073512025	0.0960205936	-0.0273827631	-0.1730493088	0.0966308401	0.0809380796	0.0640142806	0.06402706	0.1094125431	-0.0854281986	-0.1200938458	-0.0166714992	-0.1179441717	-0.1157789945	0.1045972931	0.0797140687	-0.1301925708	-0.04427595	0.0796600774	-0.1354956852	-0.0188445966	-0.0059508499	-0.0505436454	-0.2419121943	-0.214290655	0.0040827349	-0.11460798	-0.0124380674	0.0740864461	-0.027812124	0.0328879067	-0.0039557175	-0.0450779904	-0.1214082947	-0.007225505	0.0338165913	0.1858884119	-0.0982316836	0.0509101959	-0.0530196541	0.0484546769	0.1595431293	0.0082906521	-0.1135094328	-0.0246987197	0.0546042	-0.0350245	0.00298161865764	0.00122671560025	0.215099	0.036458	0.046267579801	0.001329185764	0.063198	-0.0255375999999998	0.0006521690137599	0.003993987204	-0.000287599	-0.000610083	8.2713184801e-08	3.72201266889e-07	0.00127545	0.000547092	2.99309656464e-07	1.6267727025e-06	0.000707645	-0.0002203109999999	4.8536936720999976e-08	5.00761446025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.4268731164328	-0.4259086220882864	0.1813981543691427	472555.70588263625	819.5834772470407	0.782948915486827	671717.0761763505	0.6130090042619986	704.0003895033677	-0.4889296048012284	0.2390521584510853	495616.5484208935	699.866385803675	544.5691687390678	1.263021	36.168781	0.548135535	0.24972	-0.0187080146	-0.1101870557	-0.2045533407	-0.1135836513	-0.0059846323	-0.177924389	-0.0294873869	-0.0585532516	-0.0847376366	0.138720863	0.0314086709	-0.0365539386	0.0692112267	0.1759982617	-0.0878651848	-0.1034520719	-0.0559202849	-0.0866288892	0.0092873879	0.1763484567	-0.1045726111	0.1395844243	0.0424039895	0.0370037917	-0.1473254883	0.0984040555	-0.0302026381	-0.0260099024	0.0348294362	-0.1176482941	0.0112223125	0.1588623852	0.0504587026	0.0948708207	-0.0221475739	-0.0303326836	-0.0566186397	0.0855098269	0.1109928337	0.0192950831	0.1800523888	0.1121182625	0.1190815692	0.1328968668	0.0486451378	-0.0222912484	0.010729773	-0.0946157532	-0.0374364257	0.096787746	-0.0292107537	-0.0069622205	0.0847591924	-0.0086617441	-0.0926618997	0.0449360794	0.043573906	-0.0125662111	-0.1119618733	0.0144855136	-0.0640574584	-0.0183893507	0.1347354342	0.0577445686	0.1151027645	-0.1102966181	0.0711293312	-0.0924715732	-0.1249868013	-0.1231791094	-0.0013869345	0.0995852449	0.0375658196	0.0250959408	-0.0488901838	0.2832958984	0.0993197134	0.1567804351	-0.047562905	-0.1004441974	-0.1282620756	-0.1803680582	0.0895085255	0.0219029806	-0.1480927022	-0.1282720295	-0.0176726204	0.0496969835	0.0700821762	0.1887858249	-0.0065226714	0.0669241025	-0.0579643157	-0.0493336027	0.1810533975	0.0063845115	0.0362376873	-0.0382169915	0.0205217872	0.0190248289	-0.0209315049	-0.0105835879	-0.0338405557	-0.0955603273	-0.0060863759	-0.0215216303	0.0047768764	0.0254260617	-0.0820316206	0.0140134418	-0.1173408196	-0.0150473308	0.0059244253	-0.1140958982	-0.017710062	-0.0294098	-0.084014	0.00086493633604	0.007058352196	0.0578106	-0.1572884	0.0033420654723599	0.02473964077456	-0.0464458	-0.1096438	0.01202176287844	0.00215721233764	0.00201781	0.002305409	4.0715571961e-06	5.314910657281e-06	0.000255074	-0.001020376	1.0411671813759998e-06	6.506274547599999e-08	8.96433e-05	-0.0006180017	3.8192610120289e-07	8.03592123489e-09	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
683.942044256046	-3.4848288603868696	12.144032186185248	467776.7199011392	807.2269661203944	-12.356511126646296	651615.3748319364	152.68336722293373	703.2098983510027	-0.7904911523650071	0.6248762619673569	494504.1611388276	698.9580031360913	550.6596431194515	1.188356	34.030628	0.069680575	0.0420132	0.0251309873	-0.1575238008	0.0862402133	0.0104680458	-0.1239841324	-0.1240377688	0.0314176519	0.1225537122	-0.1644017152	-0.0940843566	0.0375559685	-0.1322116287	5.75884e-05	0.0437535482	-0.0118317574	0.0031434691	0.0300887674	-0.072523655	-0.0465920262	0.0878141857	-0.0372202518	0.1396368294	-0.0054920153	-0.0163496132	-0.1476901733	0.1103928842	-0.0315178165	-0.0531139263	0.0397940498	0.1693060177	0.1509827442	0.0682283532	0.0115035478	0.0908639438	-0.009625198	0.1567986894	0.006596443	0.0120074393	0.0792379006	-0.0261597692	-0.1242695547	-0.0350430158	0.0106194886	0.0346693842	0.0865639705	-0.0732156114	-0.0218951898	-0.2224968045	0.0204053347	-0.1892034803	-0.0459077862	0.0763247272	-0.0876483023	0.0568912696	0.027626649	0.0548655047	0.0753463554	0.25082124	-0.1327824921	-0.047089035	-0.0349983266	0.0138900725	-0.0011370115	0.1009865335	0.0299328507	-0.0808500016	0.0880290708	0.0592570067	-0.0954755769	-0.0453447188	-0.0521772374	-0.0180031072	-0.0615330971	-0.1785697037	-0.0908778156	0.0932847393	0.1047282066	0.0013255415	-0.0390963169	-0.1603314161	-0.191728191	-0.028104401	0.0593147996	0.0582062161	0.014005429	-0.1329734742	-0.0916581387	-0.024578783	-0.1174773343	-0.2088085217	0.1045394848	0.1016036242	0.1431146188	-0.0582702132	-0.0078607379	0.07151826	-0.0128658594	-0.0073253403	0.0375850438	0.0438630112	-0.0757208517	0.0595510505	0.081753311	-0.043587675	0.1366766393	-0.0637195054	0.0235333218	0.1274224436	-0.0600206558	0.0439055067	0.0246596826	-0.1281306287	0.0035556678	-0.1144874327	-0.0106533374	-0.0199232	0.0094866	0.0003969338982399	8.999557956000003e-05	0.0409695	-0.0168410999999999	0.0016784999302499	0.0002836226492099	-0.0836796	-0.0372338	0.00138635586244	0.00700227545616	0.00200964	-8.170000000000052e-06	4.0386529296e-06	6.674890000000084e-11	0.000348124	9.305e-05	8.658302500000003e-09	1.21190319376e-07	6.84818e-05	-2.1161500000000004e-05	4.4780908225000014e-10	4.68975693124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
684.1438074890277	0.2017632329817615	0.0407084021832526	468052.7493255838	819.8518435009755	12.624877380581095	672157.045291948	159.3875288747082	702.0980817970374	-1.1118165539653546	1.2361360496713962	492941.7164630794	699.3319166601763	573.3483337662926	1.23205	35.281883	0.21760651	0.100649	0.0997830529	0.0492949736	0.027041404	0.0860315376	-0.0848716094	-0.0357771904	-0.0324376936	0.0084678136	0.0633553472	-0.1691021545	0.1522317294	-0.0081995968	-0.0104218497	0.0083636588	-0.0493616399	0.0264269456	0.0287646702	0.0262306251	0.0230807461	0.0347785697	-0.0263261555	-0.0648609697	-0.0969368834	0.0903605943	-0.0047173768	0.0086702446	0.1187686265	0.1593604375	0.0199033287	0.0078663116	0.0554541467	-0.0035700365	-0.0052132481	0.0074941815	-0.0683930696	-0.0128603599	-0.0225796006	0.0406881525	0.0606169898	-0.0601618226	0.1737827163	-0.1055870551	-0.0403767646	-0.1533112789	0.0622654187	0.0074235355	-0.0474673499	0.039100956	0.0804073958	-0.0082973356	0.0309439684	0.097898951	-0.0275964303	0.087852034	0.0855824547	0.0125335068	-0.1490994138	0.1330186658	0.0520934891	0.0468344231	-0.1829379864	0.0244997263	-0.0063095709	-0.0808021323	0.0605533112	0.0255024456	0.0295452836	0.034364409	0.0836269331	0.0562111148	-0.0653947304	0.0130720707	-0.0674554915	-0.1427484219	-0.0838083153	-0.1609892752	-0.1021569384	0.0864269315	-0.0826040735	-0.1160570712	-0.0948077586	0.1537239784	-0.0383917415	0.114220086	0.0172879911	-0.0476662687	0.0930000677	0.0757394449	0.0177101885	0.1048336007	-0.0032859889	-0.1585289095	-0.0710634257	0.0365610996	-0.1229973126	0.0414083031	0.1049956838	0.0770494478	-0.0681939982	0.0490708831	-0.0351708748	0.1327764185	0.0120657534	0.0110919395	-0.0115513607	0.0943020425	0.0644122047	-0.0700536697	-0.0737211253	0.0851185662	-0.0497105773	-0.0290794755	0.0011853914	-0.1146833673	-0.0035556678	0.015709	0.0356322	0.000246772681	0.00126965367684	0.0824763	0.0415068	0.00680234006169	0.00172281444624	-0.011008	0.0726716	0.00528116144656	0.000121176064	0.00228828	0.00027864	5.236225358400001e-06	7.764024960000009e-08	-0.00047376	-0.0008218839999999	6.754933094559999e-07	2.244485376e-07	0.000323876	0.0002553942	6.522619739364e-08	1.0489566337600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.4788736787248	-0.664933810302955	0.4421369720840061	467143.3707651382	815.7150654399231	-4.136778061052382	665391.0679856581	17.112932726404306	701.29834931016	-0.7997324868773603	0.6395720505670472	491819.3747451552	696.8770974488206	546.79759041245	1.158168	33.166149	0.4715518	0.235983	-0.0452108658	0.1116487124	0.0260755617	0.0105854354	0.0111325159	0.0263153691	-0.035080806	-0.1109815066	-0.0353478238	-0.030029641	0.0317015126	0.1021021515	-0.1265738938	-0.0111109788	-0.0146987161	-0.0872525143	0.0145134639	0.0913843238	0.0653687721	-0.0468750993	-0.0158012429	0.1236707132	-0.0455314715	0.0735436657	0.065362652	-0.0395859543	0.0046951141	0.0273028851	-0.0254791478	-0.0076428996	-0.0013743986	-0.0703785963	0.0082713472	0.0924691474	0.0445821151	0.0829968671	-0.0480987838	-0.1867535988	-0.0729850805	0.1026931532	-0.0272491821	0.0314749518	0.129705736	-0.0074112129	0.0099650411	-0.0207536626	0.1004711121	0.004759453	0.0302863818	0.0876765755	-0.052435137	-0.0213287148	-0.0163366442	0.0177866319	-0.1147216806	-0.0574791084	0.0391704378	0.0368224127	0.0077413963	-0.0715129885	0.0573947132	0.1898347557	0.1246242791	0.0936537544	0.1056475381	0.0498535806	-0.0743721853	-0.0517355651	0.0403990273	0.022932074	-0.0234755203	0.1215097901	-0.1544950403	0.1071093529	0.0447852344	0.0292198432	-0.0554289843	-0.0774259455	0.0400748977	0.0090947935	0.0118276017	-0.0017657103	0.0197924726	-0.0626226834	0.0367813327	0.1463060666	0.0284994714	0.1113020707	-0.0035090538	-0.0365775487	-0.1822258091	0.128402161	0.0019431876	0.0873772104	0.1482218321	-0.0271945353	0.0050879	-0.0550985265	-0.0217724615	0.1730496892	0.0220147311	-0.0350689429	0.020761523	-0.0958698319	0.0037358885	0.0518235826	0.0226329211	0.0717756061	-0.1270019353	-0.0056330779	-0.0977723754	-0.0897165338	-0.0011853914	-0.1146833673	0.0035556678	0.0333685	0.0176595	0.00111345679225	0.00031185794025	0.232445	0.1499687	0.054030678025	0.02249061097969	0.0942496	0.1052576	0.01107916235776	0.00888298710016	-0.000325564	-0.002613844	1.05991918096e-07	6.832180456336001e-06	0.000541047	0.001014807	1.0298332472489998e-06	2.92731856209e-07	0.000668545	0.000344669	1.18796719561e-07	4.46952417025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.8462182953549	0.3673446166301346	0.1349420673671405	467645.6502768582	817.4749616833305	1.759896243407411	668265.3129791628	3.0972347875595174	701.4256906991333	0.1273413889732637	0.01621582934564	491997.9995727562	697.6034941609229	538.8890351273213	1.004821	28.774792	0.42995875	0.249419	-0.0744967437	0.0300845436	0.0133663164	0.0435280803	0.0241275112	0.0316719241	0.0429365063	0.0245628153	-0.0476790924	-0.0179805643	0.0294545773	0.0310251503	-0.0409384464	-0.0681189675	0.0390038126	0.1188754329	-0.0062956725	0.0730395804	-0.0363743461	-0.0291029858	0.0512982963	-0.088986933	0.0938315011	-0.0277243543	0.1413612477	0.003182622	0.0120553497	-0.0002031601	0.0454085662	0.0033885936	0.0350294116	-0.0554678618	-0.0709857906	-0.0047362013	0.0452440911	-0.0631538047	0.0337279592	-0.0550340731	0.0123983685	-0.0484844259	0.0143827151	-0.0717965659	0.0120203558	0.1379017745	-0.0964925268	-0.1733317269	0.0996941236	-0.027227621	-0.0473686616	0.0861141217	0.0416988285	0.0222940494	-0.1355087408	-0.0489818694	-0.1129068053	-0.059597765	0.0207045507	-0.0509942698	0.0421181815	0.0437077677	-0.0872443706	0.1097228561	-0.0352582056	0.0213955452	-0.0386851786	-0.0667236185	-0.059983234	0.0201247523	-0.0415745604	0.0508097246	-0.0148701362	-0.043769408	-0.023515072	-0.0171279893	0.0436752709	-0.2000177507	-0.0241808545	-0.0395779614	0.1058612026	0.0088029026	0.0072857428	-0.0548030484	-0.0725995864	-0.0572298668	0.0202148684	-0.0160582573	-0.0200816829	-0.0325637424	0.141791355	-0.0613980643	0.0611485525	0.0033418026	0.0963951822	0.1072807763	0.1131402442	-0.135677554	0.014933037	0.0516411661	0.0426553459	0.0571695155	-0.1054106154	-0.031509932	-0.075779685	-0.047939531	0.0008285263	0.0197596666	0.1512227493	-0.1350878634	-0.0609634512	0.082170692	-0.0191471517	0.0859805339	-0.0035556678	-0.1144874327	0.0106533374	0.0430297	0.0096611999999999	0.0018515550820899	9.33387854399999e-05	0.0360858	-0.1963592	0.00130218496164	0.03855693542464	-0.0403366	-0.1345862	0.0181134452304399	0.00162704129956	0.000964887	0.001290451	9.31006922769e-07	1.665263783401e-06	0.000163816	-0.000377231	1.42303227361e-07	2.6835681856e-08	0.000549184	-0.000119361	1.4247048321000002e-08	3.01603065856e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
683.5931408686988	-0.2530774266560911	0.0640481838828691	467299.5822427327	819.440733792994	1.965772109663476	671483.1161992005	3.8642599871307928	701.1559907526041	-0.2696999465291583	0.0727380611578308	491619.7233682658	696.3566095940929	532.1632447172144	0.945677	27.081093	0.39651445	0.230881	-0.0899876674	0.0950135364	0.0084488323	0.0470724556	0.0850114432	-0.0574857158	0.0595293276	-0.0522945819	-0.0099561972	0.0567738875	0.0494446267	0.0971150334	-0.0661442753	-0.029758392	0.0480098054	-0.0224958674	-0.0945612913	0.0936439254	0.0594605122	0.0048338189	-0.0317926473	0.0784219505	0.0151609393	-0.1174953703	-0.085165625	-0.1024857754	-0.0391256475	0.1206810601	0.080194134	-0.1005552555	0.0422495609	-0.1160067815	0.0751441413	0.0467653296	0.1588611231	0.0505418434	0.1246681463	-0.111433265	0.0327649035	0.0582338458	-0.1064087044	-0.0001222865	0.0660422536	-0.0120211296	0.110009119	0.0487810275	0.0526252165	0.0357417793	0.1343090952	0.0739461077	-0.0048850478	0.0055143371	0.0228318997	0.0455352933	-0.0109832945	0.0198777654	-0.1482723722	-0.048803682	0.0191767933	-0.0129835027	-0.0869998737	-0.0657067079	0.048643997	0.0422746267	-0.0144717447	-0.0765334971	-0.1043515618	-0.0449895204	0.0320214831	0.0016162155	-0.0460925604	0.0257930039	-0.0439539863	0.0553039404	0.1057840407	0.0343294647	0.1055068172	0.0725095628	0.0841321788	0.0748027195	0.0663077754	0.042057703	-0.0894134691	-0.1215188353	-0.0066431403	-0.0051263322	0.0201265828	0.2131033927	-0.0129025325	-0.029667295	-0.0191386844	0.0413071456	0.029402026	0.1155821766	0.0483099662	0.0666686096	-0.0519838987	0.0394321352	-0.0190821872	0.0064650049	-0.0273266474	-0.1175264388	0.1513103793	0.0769840889	-0.0110321384	0.0148409984	0.0258726951	0.0403827144	-0.0862746747	-0.0463078997	-0.013261646	-0.0526443875	-0.0059244253	-0.1140958982	0.017710062	0.0310128	-0.0120168999999999	0.00096179376384	0.0001444058856099	0.218501	0.1824152	0.047742687001	0.03327530519104	0.072731	0.1130676	0.01278428216976	0.005289798361	-0.000598719	-0.001563606	3.584644409610001e-07	2.444863723236e-06	0.000345237	0.0001814209999999	3.291357924099999e-08	1.1918858616899999e-07	0.000513916	-3.5267999999999975e-05	1.243831823999998e-09	2.64109655056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
