global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
696.0984805941971	-0.5292178725682106	484553.0946855498	0.2800715566456228	807.1256051923322	-5.350831825450996	28.63140122425924	651451.7425570885	642.1370850092902	0.3164892467308391	0.1001654432962539	412340.0359442284	666.8354425667802	542.9649177995605	0.959576	31.448471	0.20343244	0.114534	0.0274599079	-0.0997454866	-0.0607265483	0.0397123158	-0.0879709055	-0.0042375001	-0.0938651373	-0.0299381369	-0.0510052873	-0.0577582416	0.0389573625	0.0715435361	0.0620340229	-0.1118514253	-0.0542141499	0.0813432497	-0.0459529493	0.0456398973	0.0104516288	-0.0756828401	-0.112148797	-0.0766707238	0.1838124811	-0.0591318667	-0.0766903443	0.0540984023	-0.0290128996	0.0302765524	0.0180635743	0.1380642483	-0.0977125656	-0.0607568807	0.0081738596	-0.0218481815	-0.1791709868	0.0228201637	0.0445978011	0.0395851492	0.0145605512	0.066907482	-0.0307813573	0.0580856695	0.059440932	-0.1316204911	-0.101560853	0.1352125033	-0.2441865288	-0.020357447	-0.0445006918	-0.0009629333	0.2088827061	-0.043563549	0.053766482	-0.0391347776	-0.0031668661	-0.0285946022	-0.1299072601	-0.0499766994	0.1185544947	-0.060167699	-0.0217021642	0.0403296436	-0.0962408896	0.1077852717	0.1474228397	-0.0595288883	-0.0681294848	-0.0268405566	-0.1345610081	0.0948049134	0.1431687021	-0.0029989992	-0.1250554905	0.0222163001	0.0627704962	0.0644314775	0.0910053088	-0.1521849769	-0.0801232439	0.1197571403	0.0193770101	-0.0221846081	-0.0774407949	0.1022897009	0.01704789	0.0305603569	0.0035556678	-0.1144874327	-0.0106533374	-0.0971201	-0.0119091999999999	0.0001418290446399	0.00943231382401	0.171818	-0.005924	0.0295214251239999	3.509377600000015e-05	0.241788	-0.072824	0.058461436944	0.005303334976	-0.00219734	-0.0002086399999999	4.8283030756e-06	4.353064959999998e-08	-0.0012784	-0.001697191	2.880457290481e-06	1.6343065600000005e-06	-9.10342e-05	0.0003496738	1.2227176640644e-07	8.287225569639999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.6427394004099	-1.455741193787162	482528.5354017058	2.119182423288872	805.5089109267677	-1.6166942655644334	2.6137003483089227	648844.6055824275	639.8343626367194	-2.30272237257077	5.302530325137956	409388.011610737	665.7970438393552	551.9792513828017	1.115088	36.545109	0.29273934	0.168808	0.0082938353	0.0709622513	-0.1324167494	-0.0429781539	0.0620868147	0.0975587287	-0.1929557579	0.0398946171	-0.0517124459	0.0203143204	-0.1433421826	-0.0617279417	-0.1051140359	-0.0205401926	0.155289843	0.2099284518	-0.0459942297	-0.0835928328	-0.0219265188	0.0567824861	-0.1486772481	0.0075809036	0.1690878078	-0.0486094577	-0.062009123	-0.0181722667	-0.0116298292	-0.0290004152	-0.0398104685	0.0886762753	-0.0464264883	-0.1143052641	0.0171759745	0.1138232028	-0.0160403522	0.1805040484	-0.0346346882	-0.1036487829	-0.2027413516	0.029981145	0.0424705544	-0.1015828072	-0.0079121122	0.1153754938	-0.0527137148	0.0621645133	0.037351561	0.0477375911	-0.0111620205	0.0428699202	0.0176746957	0.1134530532	-0.0368713806	0.1012191769	-0.1309003636	0.0504825552	0.0130848613	-0.0210551141	0.1270096762	-0.1019562253	0.1355261231	-0.0819621301	-0.1205977774	0.1092651143	-0.1914377699	-0.0770652584	0.057959009	-0.0820534296	0.0141828749	0.1721754439	-0.0047556873	-0.0157658264	0.0193131579	0.0738742873	0.0243984227	-0.0017891953	0.0539514238	0.0604915255	-0.0107278399	0.073418257	-0.0288676688	-0.0022855194	-0.0882867964	0.0089756104	0.0980825708	0.0954825099	0.0011853914	-0.1146833673	-0.0035556678	0.0577359	0.154856	0.023980380736	0.00333343414881	0.174322	0.002504	0.030388159684	6.270016000000031e-06	0.271717	0.0299289999999999	0.073830128089	0.0008957450409999	-0.00145845	0.0007388899999999	2.1270764025000003e-06	5.459584320999998e-07	-0.000315902	0.000962498	9.26402400004e-07	9.9794073604e-08	-0.000498653	-0.0004076188	1.6615308611344007e-07	2.486548144090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
694.7860932882681	0.1433538878582112	482727.71542677406	0.0205503371640646	808.1032364100745	2.5943254833067613	6.7305247133348605	653030.8406964367	641.6531778300296	1.8188151933101155	3.3080887074157124	411718.80061937554	664.771673197942	529.9475811490084	1.14765	37.612278	0.21766501	0.11794	-0.0694633345	-0.0393623157	0.0867361869	0.0883607439	0.0705855935	0.0967540218	0.078006619	-0.0829040508	-0.0093053497	-0.0602470276	0.0166294459	0.0372754997	0.0565930965	-0.0848745887	0.0307134742	0.1307964814	-0.1289843244	-0.0275488542	0.0295435392	-0.0507118964	0.0750022304	-0.0666348066	-0.0343433354	-0.0388538073	0.0606874343	0.0261325236	-0.0381043296	-0.1009751099	0.1336456398	-0.0755517349	-0.0199081533	0.0067315532	-0.012881662	-0.0163186477	0.0131106611	-0.0835682284	-0.1667242406	-0.028673242	-0.0816027755	0.1594185287	-0.1046872985	0.0046949935	-0.0583330396	5.65134e-05	0.0818030594	0.0081180644	-0.0064020645	0.0638417096	-0.0562015509	0.1016035701	-0.0125575852	0.0388535339	-0.043860855	-0.0731337827	0.0846933515	0.07097152	0.0662791552	-0.0962043792	0.1020291073	0.0478076493	0.1215256459	0.0076552083	-0.0435613875	0.0101815745	0.0551845997	0.0188474615	-0.0724762213	-0.0256990936	-0.0352860677	-0.058993296	0.0468466103	-0.0799665294	0.0144099763	0.0985185689	-0.0497601416	-0.1716351713	-0.0104369879	0.0185209317	0.076791857	-0.0366402729	-0.0339356204	0.0297054107	-0.0775425611	0.0427008283	0.1533310292	0.0281191649	-0.0011853914	-0.1146833673	0.0035556678	-0.00415366	-0.0618895599999999	0.0038303176369935	1.72528913956e-05	0.138419	-0.035903	0.0191598195609999	0.001289025409	0.179106	-0.092611	0.0320789592359999	0.008576797321	-0.00165871	-0.00020026	2.7513188641000003e-06	4.0104067600000034e-08	-0.000524676	-0.0002087739999999	4.3586583075999986e-08	2.75284904976e-07	-0.000634848	-0.0001361949999999	1.8549078024999997e-08	4.030319831040001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.605871054662	1.8197777663938268	485259.7395878243	3.311591119061305	803.6329773206231	-4.4702590894513605	19.983216326822507	645825.9622372092	641.829910199557	0.1767323695274854	0.0312343304387996	411945.63362677145	666.5191289838067	557.5888882521973	1.186142	38.873764	0.17596001	0.0978923	0.1736877676	0.0209848193	0.1128394437	0.0837743942	0.025878987	-0.1356017446	-0.1205493106	0.0421722524	0.0947270223	-0.0718473724	-0.0963588749	0.0865404671	-0.1615989938	-0.0268178508	-0.1014946204	-0.086607227	-0.0015201479	0.1982906179	0.0195146257	-0.1108079744	0.0005425018	-0.0679545125	-0.0228529935	0.0806096576	0.0586968499	-0.1125302103	0.1524838865	0.0859958707	0.1226787391	-0.1572578288	0.091703898	-0.0929405672	-0.0415329251	-0.0531407173	0.0640566828	0.0048311885	0.018186219	0.0081463858	0.0084720319	0.0016957995	0.0949200591	-0.0406843563	-0.0368127697	-0.0120853616	0.0250532577	0.054408594	0.0331644305	0.0637200392	-0.1744982551	0.0356235825	0.0504365757	0.0038909947	0.0503474315	-0.0898620639	-0.1195563793	-0.1585667382	0.0398534968	0.0490336092	0.0291572572	0.0221143212	0.0092107452	0.1554469635	0.0519214632	0.0011870493	-0.0646961414	0.1088026237	-0.2025437049	-0.0397031416	-0.0943915056	-0.0165316133	-0.0097071047	-0.1168966512	0.1649713803	-0.0788577923	0.0685053409	-0.1285020163	-0.1222053427	0.026085999	0.0155920014	0.0852029997	0.0607820714	0.0416853551	-0.0621030749	-0.0462075104	0.0397966973	-0.0545335171	-0.0035556678	-0.1144874327	0.0106533374	0.00377804	0.0079317	6.291186489e-05	1.42735862416e-05	0.167796	0.029377	0.028155497616	0.000863008129	0.263718	0.084612	0.069547183524	0.007159190544	-0.00227976	-0.0006210499999999	5.1973056576e-06	3.8570310250000005e-07	-8.57078e-05	0.0004389681999999	1.9269308061123998e-07	7.34582698084e-09	-0.00061408	2.0768e-05	4.3130982400000004e-10	3.7709424640000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.6299062209386	2.024035166276576	488083.7458662774	4.096718354324247	815.2909056850899	11.657928364466784	135.9072937510392	664699.2608928141	643.553121366367	1.7232111668099606	2.9694567254185458	414160.6200203939	665.9295501376532	534.9719900866215	1.372763	44.98996	0.4768934500000001	0.251316	-0.0860221312	0.0608167643	0.041409745	-0.1666593067	-0.032822198	-0.1153438512	0.1410832402	-0.1020193048	0.0317887088	0.0640333824	-0.0293885267	-0.0979959987	0.1316178678	-0.0574275042	-0.1307756819	-0.0731398581	0.0499261568	0.0143270113	0.0064561629	-0.0359181248	0.0223892216	-0.1098686346	-0.0824054362	0.0814072064	0.0681268427	-0.1615667205	-0.1158705824	0.1070357705	-0.0220876668	0.0386312493	0.0634415122	0.0987876942	0.0268264497	0.1030041321	0.0553557176	0.0127928884	-0.0123851689	0.0362816582	-0.0369365314	0.1144898188	-0.0998946604	-0.0649224581	-0.0549232655	0.1191667528	0.0292812653	-0.051084592	-0.0870393193	-0.1082333042	0.0252480348	-0.064644084	-0.0554877096	-0.0534237342	-0.0558990572	0.1211381123	0.1810587844	-0.1255362813	-0.0189514018	-0.0404608243	-0.0630893678	0.0095709507	-0.0514533902	0.1283750378	0.0262945652	0.0337768633	0.0274863316	0.0059839818	0.0088140354	0.0151081118	-0.1012207159	-0.0422289206	-0.2400364995	-0.0098684017	-0.0634671794	0.0511971788	-0.0476162817	0.0056440191	0.0552702553	0.2128631674	0.0777213021	-0.001387381	0.0303540566	0.0601941057	0.0596129796	0.0574560956	0.0557875522	0.0156470572	-0.0059244253	-0.1140958982	0.017710062	-0.149603	-0.15338104	0.0235257434314816	0.022381057609	0.277581	0.109785	0.077051211561	0.012052746225	0.423934	0.1602159999999999	0.1797200363559999	0.0256691666559999	-0.00312589	-0.00084613	9.7711882921e-06	7.159359769000001e-07	-3.49816e-05	5.07262e-05	2.5731473664400004e-09	1.2237123385599995e-09	-0.000440708	0.000173372	3.005785038400001e-08	1.94223541264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.887546277348	2.2576400564094	491243.3525266816	5.096938624304239	812.0312636302108	-3.259642054879123	10.625266325936591	659394.7731128769	643.5905404033101	0.0374190369431062	0.0014001843257495	414208.7836966248	669.4595587240121	543.761286789084	1.100198	36.057098	0.77309452	0.397148	-0.0292614312	-0.0515681356	-0.0622016211	-0.0361166671	-0.1374883217	0.0621279058	0.0652161566	0.1509304558	0.0159110102	-0.1069639719	0.2101818516	0.0038141204	0.0418079021	0.0277487429	0.0742196401	-0.0737644924	-0.0558958081	0.1891583201	0.1077217421	-0.0848922162	-0.0634711624	-0.0559737743	0.0947195551	-0.1406663561	0.0709113663	0.0132471114	0.0065556531	-0.1306832571	-0.1059052655	0.0829376988	0.0491765542	0.0429357378	-0.1145965587	-0.1477950979	0.1128088592	-0.0867687223	-0.0297915338	0.0706175589	0.0053590139	0.086706089	-0.0064922577	0.0021380916	-0.0552410669	-0.0344681411	0.1270387897	-0.102618504	-0.056971397	0.0092937289	0.0304707993	-0.0997273306	-0.0138836973	-0.0608458977	0.058791667	-0.0134666252	-0.0025306934	0.0951620464	-0.1307064843	0.180442436	0.0569355151	0.1308512512	-0.1581785614	0.0131850681	0.0121885629	-0.0185892329	0.0721402307	0.0909703222	0.0187744849	-0.0328512279	0.00878862	0.0470693992	0.1190503546	-0.1049584247	0.1033458667	0.169208008	0.0071911803	-0.0328172928	0.0252570883	0.0595542589	-0.0695270897	0.0465428562	0.033664712	-0.0812919013	0.1653704048	0.0052248358	0.0596817739	-0.0114972138	-0.0082906521	-0.1135094328	0.0246987197	0.0394677	0.1890707	0.03574772959849	0.00155769934329	0.12409	-0.153491	0.0153983281	0.023559487081	0.124296	-0.2996379999999999	0.015449495616	0.0897829310439999	-0.0015876	0.00153829	2.52047376e-06	2.3663361241e-06	-0.00092481	-0.0008898284	7.917945814465599e-07	8.552735361e-07	-0.000630486	-0.0001897779999999	3.6015689284e-08	3.97512596196e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.3523572260162	-3.535189051331713	486300.31012868136	12.497561628655616	806.5024533710252	-5.528810259185548	30.567742882075365	650446.2072934827	641.764104307002	-1.8264360963081567	3.33586881389738	411861.1655769685	667.1206000152343	564.57446311044	1.010931	33.131516	0.325803025	0.164421	0.0970912542	0.0386892589	-0.0956499655	-0.0087244467	0.0072445196	0.0514755317	-0.0596553156	-0.0397653611	0.0396676362	0.0954481639	0.0471406681	-0.0448204797	-0.0646423399	0.0123676081	0.0404738434	-0.0599380726	0.0086354863	-0.1180660325	-0.0279976073	-0.0989182156	-0.0485320253	0.0489825851	-0.0182175877	0.0077348627	-0.1881967904	0.1999933337	-0.0166272092	0.0848822992	0.0412996056	0.0314973774	0.0901702232	-4.03122e-05	-0.038914283	-0.0852393298	0.068876884	0.0413413227	-0.0004496302	0.0216667616	-0.1540669542	-0.0194099917	-0.0938147879	-0.0705887467	0.0702964331	-0.0473655693	-0.1374806524	-0.0463406941	0.0298912819	-0.1608503327	-0.062296664	0.0444761781	0.051045499	-0.0362466843	0.0491286245	0.031254822	-0.0805976019	0.0127093055	-0.0320257419	-0.0436921891	-0.0532267264	0.0160304338	-0.0678386992	-0.1261710491	0.1205145323	0.0202220937	-0.1505274932	0.0185769257	0.0313013513	-0.0172597732	0.0811592395	0.0203720064	0.0348611199	0.2029699366	0.0972941284	0.0979711438	0.0043339262	-0.0655369376	0.0801563152	-0.0371931888	0.0422300135	0.0133565688	0.0785864065	-0.0759393349	-0.1095796894	-0.0373726985	0.0379533556	0.134316152	-0.0106533374	-0.1127290384	0.0315924503	-0.0080112099999999	-0.0474789099999999	0.002254246894788	6.417948566409841e-05	0.193223	0.069133	0.037335127729	0.004779371689	0.253974	0.1296779999999999	0.064502792676	0.0168163836839999	-0.00210866	-0.00052106	4.4464469956e-06	2.715035236000001e-07	4.39753e-05	0.0009687853	9.3854495749609e-07	1.93382701009e-09	-0.0007309029999999	-0.0001004169999999	1.0083573888979924e-08	5.342191954088539e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.026144979553	-0.3262122464632284	485845.4467850569	0.1064144297425861	810.7925746460008	4.290121274975604	18.405140553998304	657384.5991010908	642.1182142018664	0.3541098948644503	0.125393817640912	412315.801009794	666.5414760921971	530.9345932853666	1.170643	38.36581	0.135636725	0.0695565	-0.1468614457	0.0447267613	0.0629257289	0.0115877253	0.1180551557	0.0921260934	0.0730150463	-0.0717133506	-0.0954777275	-0.0243015339	0.0687797683	-0.0631859336	0.1241575999	0.0101330712	0.0776368517	0.0158035383	0.0823546146	-0.0763850915	-0.0187605256	-0.060046635	0.0595368089	-0.0505112721	-0.0572937906	0.0074500968	-0.093198221	-0.0639044025	0.1556482816	-0.0733415256	-0.259416637	-0.0071817433	-0.0480820875	0.0866230205	0.058257234	-0.1668157066	-0.0533614435	0.0103714913	-2.15784e-05	-0.0008696081	-0.1316148036	-0.1403871539	0.0621509898	-0.0260307005	-0.0197374257	0.0972262682	-0.0126670367	-0.0996867705	-0.0092133837	-0.069324802	-0.027013507	-0.0754515345	-0.0366615765	0.0289907113	-0.074738685	0.0202821816	0.0854617297	0.1353430681	0.1065210124	-0.0558003393	-0.038997067	-0.0192281546	-0.0366585964	-0.0554812917	-0.0410783651	-0.0054643541	0.0161231626	0.1504573102	0.0513279984	0.0049511506	-0.000807522	0.0730482374	-0.1183592176	0.0600028674	0.1079678094	-0.0978911356	-0.0179430052	0.0786503491	0.025347519	-0.133847569	-0.0757202737	0.0393651271	0.0069558661	-0.2116976672	0.1119752679	0.0908521803	0.1635982638	0.0663375233	-0.013011472	-0.1117560484	0.0383647583	0.00185898	0.0098701899999999	9.742065063609804e-05	3.4558066404000003e-06	0.153068	-0.0401549999999999	0.023429812624	0.0016124240249999	0.20325	-0.0507239999999999	0.0413105624999999	0.0025729241759999	-0.00168552	0.00042314	2.8409776704e-06	1.7904745960000002e-07	0.000194332	0.0001503567	2.260713723489e-08	3.7764926224e-08	-0.000855157	-0.0001242540000001	1.543905651602486e-08	7.312934946490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696.9101659374389	-0.1159790421140769	485683.7793869487	0.0134511382096988	803.819706928941	-6.9728677170598985	48.62088419961612	646126.1212473285	641.3893494262379	-0.7288647756284945	0.5312438611519756	411380.2975574127	665.8411121516478	559.0027410885184	1.34592	44.110207	0.22006768	0.111041	0.1082816057	-0.1117832336	0.1465130385	0.1900514309	0.0149098448	-0.0958289974	-0.0141812024	-0.0015205842	0.0060807282	0.0429023004	-0.0706933607	0.1818140723	0.0039200446	-0.0516828747	-0.0176927822	0.0659257635	0.0631991591	0.0217171621	-0.0341600907	-0.0034314511	-0.0166378439	-0.0482127521	0.0257096914	0.1312726778	0.1009150787	0.0467472016	0.0039850419	-0.0609899763	-0.0326233992	-0.012404218	-0.0191528236	-0.016985664	-0.0296399804	0.0331461749	0.020744684	0.1075243133	0.0343270056	-0.0613915772	-0.1319903315	0.0334411886	-0.0299336842	0.1330111976	0.1014907828	-0.01562471	-0.0696691372	0.1216735185	-0.1256021532	0.0373399603	0.1633449991	0.061961948	-0.0876940344	-0.0289352022	0.0744377193	-0.1751299068	-0.0270079245	-0.0880236964	0.0560338854	-0.0112914291	0.0578014008	-0.1011358371	0.0478664858	0.0310426374	-0.0280268619	0.0589479848	0.0584581413	-0.0367890168	-0.1133675375	0.029020901	0.0779908133	0.0304392495	-0.0461117841	-0.0556397806	0.0500719028	0.0051742334	0.0087053421	-0.0102377841	0.0658765925	-0.0325385461	-0.0310605254	0.1098468744	-0.0354922209	0.0151963923	-0.0576210485	0.1038139316	-0.0876533614	0.0233345997	-0.0153640485	-0.110592125	0.0449896151	-0.0653413	-0.06720028	0.0045158776320784	0.00426948548569	0.163864	0.010796	0.026851410496	0.000116553616	0.222693	0.019443	0.049592172249	0.000378030249	-0.00318914	-0.00150362	1.01706139396e-05	2.2608731044e-06	-0.000596771	-0.0007911029999999	6.258439566089999e-07	3.56135626441e-07	-0.000697312	0.000157845	2.491504402500003e-08	4.862440253439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.3109989978209	0.4008330603819559	486242.629323339	0.1606671422951646	814.1705280351823	10.35082110624137	107.1394975734118	662873.6487210876	642.2551485224038	0.8657990961659152	0.7496080749217157	412491.675803535	666.9082561222306	542.5613101611924	1.51849	49.765903	0.37620545	0.232059	-0.0219134612	0.0947999209	-0.0603534789	-0.1971993913	-0.0685219597	-0.1413224262	0.0409410579	-0.0491308778	-0.0100528925	0.1216553945	0.1020756999	-0.1439383142	0.0145582547	-0.0466720549	-0.149508526	0.0445847539	0.006818567	0.0452186109	-0.1085313553	-0.020224631	-0.0875400687	-0.0744296822	-0.129156299	0.0829128222	0.0011885955	0.0685306815	-0.0478888082	0.2093745239	0.0256624673	-0.0234203733	0.060492726	0.0199785927	-0.0471919323	-0.0335696917	0.1199269511	-0.0409777771	-0.0135124515	0.1404154082	-0.0693253448	-0.0827552909	-0.0622430245	0.0139448682	-0.098426677	0.1386499258	-0.0124668815	-0.0345090413	-0.0031385279	0.0434214373	0.1483242871	0.0447736101	0.2797690023	-0.0066272459	0.0489743314	0.1515294639	0.084210084	-0.149159509	-0.053428048	0.0176013132	-0.012492734	0.0486939894	6.56663e-05	0.0576196101	-0.004279604	0.1751881467	0.0226369409	0.0736243555	0.0735463644	0.1467211101	0.0387925682	-0.1532712697	-0.1630718145	0.1291615669	0.022444905	0.0236546587	0.0430356869	-0.0043459279	-0.0182099626	-0.0602485741	-0.0343860326	0.0580652902	0.1620547509	0.0459191036	0.0071595812	-0.0411485473	0.0411755796	-0.145619972	-0.017710062	-0.1092392569	0.0514415587	-0.102477	-0.0371356999999999	0.0013790602144899	0.010501535529	0.261814	0.0979499999999999	0.068546570596	0.0095942024999999	0.427943	0.20525	0.183135211249	0.0421275625	-0.00366982	-0.0004806799999999	1.3467578832399998e-05	2.3105326239999987e-07	-0.000549841	4.692999999999993e-05	2.2024248999999932e-09	3.023251252810001e-07	-0.000507527	0.0001897849999999	3.601834622499997e-08	2.57583655729e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
697.9257614548724	0.6147624570514836	487100.3685023634	0.3779328785999772	810.1010045506786	-4.069523484503748	16.56102139092752	656263.6375740186	642.2640597370206	0.0089112146167735	7.940974594619905e-05	412503.1224298792	667.4588666185871	542.921406896655	1.250739	40.99081	0.6766439499999999	0.36452	-0.0261713679	-0.1217023946	-0.0912773932	0.0163490127	-0.1273156891	0.105804027	0.0058460131	0.1065908719	0.0131508251	-0.1037970536	0.0452397585	0.0252960012	-0.0016351567	0.0127021546	0.0862682419	0.0685339569	-0.0566766841	0.1063360902	0.0495363501	-0.1232283519	-0.0147041406	0.0719706984	-0.1192849403	0.1330087072	-0.0725406499	0.0063800916	-0.0959837742	-0.1171567051	-0.0774950822	-0.0008601399	-0.037399027	-0.0749573909	0.0618499747	0.0601386888	-0.0006400711	-0.0883434822	0.0126207512	-0.0471544767	0.0456275837	-0.0761233842	0.0959955802	0.0316444257	-0.0444113693	0.1076334626	0.1363877563	0.0271468737	-0.1074806526	-0.0639224679	0.0765309157	-0.1765032079	0.0072383671	0.0228858828	-0.1186993605	-0.0265492234	-0.0255703374	0.0932049189	-0.1196957702	0.0456436115	0.0878235624	0.032156331	0.0363861979	0.0542428255	0.0595934898	0.0822890926	0.0607127971	0.0885037367	0.0290076798	-0.020105296	0.091750664	0.0773823983	0.0148925414	0.0844574533	-0.0432565641	-0.0597346532	-0.1193496291	0.0094850992	0.0120912302	0.0223602591	-0.023215884	-0.0356326523	-0.1028677962	0.0429032181	0.0357667787	-0.0005709886	-0.024408197	-0.0100007505	-0.0200485104	-0.1076997553	0.0576957916	0.0733894999999999	0.1758664999999999	0.0309290258222499	0.0053860187102499	0.131609	-0.130205	0.017320928881	0.016953342025	0.147569	-0.280374	0.021776609761	0.078609579876	-0.00214052	0.0015293	4.581825870399999e-06	2.33875849e-06	-0.000692041	-0.0001422	2.0220839999999995e-08	4.78920745681e-07	-0.000639996	-0.0001324689999999	1.754803596099999e-08	4.09594880016e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
