global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
729.2318645629588	0.3840299486865888	531779.1122939695	0.147479001488224	902.2719336282344	1.912250348981729	814094.6422132329	3.6567013971807447	702.2146948749114	-0.854417212637486	0.7300287732512111	493105.4776982649	724.412897339617	496.93390723341776	0.964134	24.376011	0.03317306	0.0189404	-0.1669725631	-0.0457968064	-0.0619726503	-0.0569001186	0.1010940366	-0.0297615872	0.0204629302	0.0913033389	-0.0480650893	0.0550495583	-0.0155246576	-0.0614876825	-0.0930478443	0.0461052546	-0.1225590846	-0.0316275915	0.0016739995	0.0485960619	-0.0549422215	-0.0153753755	0.0075344041	-0.0537611491	0.0867662145	-0.0639825879	-0.0340293609	-0.1300662064	-0.0244773986	-0.0605273285	-0.0360907712	-0.0633578058	-0.0487316017	-0.065430339	0.0151347303	-0.0401281153	-0.0052866245	-0.0295950377	0.0486341102	-0.0078141787	-0.0188175002	0.0508417326	-0.0896379292	-0.0091176727	-0.061014823	-0.1087369503	-0.0712149381	-0.0901999082	0.0178547801	0.0801386859	-0.0158677097	-0.0155923332	0.0287011141	0.0593378093	0.0497223418	0.0334505633	-0.1161781145	-0.026087906	-0.0436713537	0.0274037797	0.0359960736	0.177020717	-0.0218790009	-0.0557671908	-0.2004169353	-0.0846490423	0.0153189681	-0.0105217189	-0.0112764108	0.0654155417	-0.0083661519	0.0351765088	0.0832856943	0.0615287123	0.0062979887	0.0272957998	-0.1257058832	0.0823675043	-0.0447619303	0.1283637177	-0.0383083302	0.1165327345	0.0433018232	0.0502512642	0.0699856043	-0.0494866415	-0.0257973049	-0.0196037584	-0.1011754129	-0.079474545	0.0676159911	0.0434957264	0.0719819176	-0.0875672826	0.1546875728	0.0005482902	-0.0092746882	-0.0843074954	0.0102370304	-0.0034567903	0.0837857239	0.0260118712	-0.0195888355	0.1240107082	0.0765588698	0.0035556678	-0.1144874327	-0.0106533374	0.00926976	3.915999999999989e-05	8.592845045760001e-05	1.5335055999999912e-09	-0.0646023	0.0147618	0.00021791073924	0.00417345716529	-0.232658	8.000000000008e-06	0.054129744964	6.400000000012802e-11	0.0023425	0.0001365799999999	1.865409639999996e-08	5.48730625e-06	0.000981024	0.000126036	1.5885073296000014e-08	9.624080885760002e-07	-0.000529426	0.000104666	1.0954971556e-08	2.802918894760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.0339993204691	0.8021347575103164	532949.6401638386	0.6434201692061341	902.159442710614	-0.1124909176203345	813891.6600719257	0.0126542065470649	703.2071673629383	0.9924724880269196	0.985001639490344	494500.3202306075	724.8606437130106	501.45615642243695	0.947056	23.944231	0.0387334199999999	0.0214052	-0.1462599344	-0.0225575283	0.0302649938	0.0595207739	0.0529654288	-0.0341176359	-0.065981763	0.0866130867	-0.0418710672	-0.057830141	-0.0549650273	-0.0279441779	-0.0243694403	-0.0344612482	-0.1349225994	-0.0220039399	0.0101580031	0.0485730685	0.0421623443	0.0829332643	0.0097469005	-0.077557929	0.096870464	0.0012419943	0.0062251318	-0.0281921035	0.0171338344	-0.0011772506	0.0012526054	-0.0531185208	-0.0225602772	-0.0634292688	0.0154960916	0.0618173255	-0.0105490173	-0.0138623447	-0.0339649663	-0.0469980707	-0.0875424873	0.0143537138	-0.0581952061	0.092661825	0.0497225736	-0.0767590442	-0.102229034	0.1250982835	0.0835621361	0.0764761479	0.0577266293	0.0518214996	0.0886564918	-0.0020058305	0.0249692459	-0.0418427585	0.0166699153	-0.0442799548	-0.0341997948	0.0120993957	0.0042876619	-0.2000592828	-0.2378117045	-0.095772543	0.0296486421	-0.0144233073	0.0563013758	-0.0597763567	0.0215778152	0.0798371916	0.0003303317	-0.0088865047	0.056253398	-0.0040878762	0.0887606143	0.0096203204	-0.030865215	0.0812501514	0.0688022118	0.0747208549	-0.0207020916	0.0047210043	-0.0725610591	0.00363182	-0.0404911575	-0.0421919568	0.0015374077	0.0291170373	-0.1165384299	0.0346318521	0.123902924	-0.0997111911	-0.0786045671	-0.0872171117	0.0171550034	0.1059447712	0.0623033374	-0.0723603366	-0.0076125676	-0.0379999091	-0.0506804913	-0.1297099093	0.0927604144	0.0495528692	0.0525099698	0.0011853914	-0.1146833673	-0.0035556678	0.00696684	-0.00230292	4.85368595856e-05	5.3034405264e-06	-0.0800991999999999	-0.0154968999999998	0.0002401539096099	0.0064158818406399	-0.232658	0.0	0.054129744964	0.0	0.00219696	-0.00014554	2.11818916e-08	4.8266332416e-06	0.000743094	-0.00023793	5.661068490000002e-08	5.521886928360001e-07	-0.000494224	3.520200000000002e-05	1.2391808040000011e-09	2.44257362176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.9089118528639	1.8749125323947735	535690.6552496433	3.5152970041309834	903.5177157718056	1.3582730611915397	816344.2627135012	1.844905708758636	703.7399694364905	0.5328020735521477	0.2838780495814682	495249.94458247256	724.9283988419152	502.6798220903049	1.087776	27.502022	0.13475012	0.0741146	-0.0660824321	-0.0233550635	-0.0503012043	-0.2219091835	-0.0115142631	0.0206708341	0.0806033719	0.0100029823	0.0078060297	0.0518870256	-0.0628141877	-0.0018088833	-0.0717170847	-0.0498741912	-0.1387196753	-0.0248657765	-0.0021680935	-0.0108170284	-0.0744470203	0.0677524427	-0.0001001445	-0.004864345	0.0136824624	-0.0618008636	-0.0739810287	-0.1177804243	-0.0752136594	-0.0340642993	0.005897642	-0.1154179325	-0.0796897061	-0.0434650563	-0.0082122912	0.0110271975	-0.1178899053	-0.020279998	-0.0210906306	-0.0344416766	0.1079034193	-0.1143303893	0.0663643809	-0.0039117675	-0.0550112315	0.0650375053	-0.0416161426	0.0446975587	-0.0872257262	-0.033572173	0.0372742113	-0.0104263209	-0.0563716389	-0.0693864005	0.0220670244	0.0002625417	0.0666068738	0.1019587082	0.0254052073	0.0351566548	0.0039656025	0.1130835457	0.0791068532	-0.1267651082	0.0069394224	-0.0482460651	-0.068374322	0.0725059667	-0.0467086196	0.0501684729	0.0229769237	-0.0191368257	0.0831413429	0.0200858446	0.0384786012	0.0315997928	-0.1317905101	0.0397440799	0.0046322297	0.0648374975	-0.0559494794	0.0270096057	-0.1028597186	0.0483105349	0.0373083882	0.0647501475	0.0422087413	0.0167381089	-0.0774754806	-0.1174726667	-0.0135765095	0.0957223667	-0.0080649071	0.0130670637	0.131072502	0.0441808364	-0.1359161364	0.012284659	-0.0519795395	-0.1404171781	-0.0576938631	-0.0577817453	0.1596519067	0.0086847564	-0.0333493609	-0.0011853914	-0.1146833673	0.0035556678	-0.00203768	-0.00900452	4.1521397824e-06	8.108138043040001e-05	-0.0181112	0.0619879999999999	0.0038425121439999	0.00032801556544	-0.208335	0.024323	0.0434034722249999	0.000591608329	0.00165502	-0.0005419399999999	2.9369896359999985e-07	2.7390912004000003e-06	0.000981024	0.00023793	5.661068490000002e-08	9.624080885760002e-07	-0.000503046	-8.822000000000018e-06	7.782768400000032e-11	2.5305527811600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733.2843677760148	1.3754559231509802	537705.9640246698	1.8918789965311151	903.8314711339068	0.313755362101233	816911.3282120822	0.0984424272472758	703.6033355538725	-0.1366338826179571	0.0186688178792577	495057.6538025353	725.5538086107917	517.6764295156355	1.062215	26.855764	0.33310027	0.180613	-0.0377498104	-0.0489662494	0.0313773202	0.0255411058	0.1042240321	-0.0062772593	-0.0816286682	0.0374467957	-0.0484670678	-0.0227256512	0.0698770535	-0.0790073831	-0.1430836367	-0.0106307016	-0.0736628082	-0.0734277111	-0.0238890002	0.0207944665	-0.0237586154	0.0309283492	0.0053785817	-0.0296525574	0.0591501339	-0.01350689	0.0402674822	-0.0312339825	-0.000146634	-0.0122137981	0.012091153	-0.0127239216	-0.0128398338	-0.0502897456	0.0385649687	-0.0412090313	0.0183103612	-0.0384887958	0.0230319838	0.1008566018	-0.0858312212	0.0043172323	-0.0365750479	-0.0974761999	-0.0331440859	-0.1636157749	0.092414881	-0.1167614566	-0.0225962656	0.0270588732	0.0041559517	-0.032036208	0.0997031085	0.0752328979	-0.0564757858	-0.0450495069	-0.0296869527	-0.0783126713	-0.0622960676	0.1315268439	-0.015223214	-0.0016885928	-0.0134912092	-0.0305095716	0.0819511492	0.006097028	0.05534862	-0.0584653065	0.032346079	0.0323054314	-0.0301880098	-0.0052847634	0.0125813963	0.0231580501	0.0166084729	-0.0014211627	-0.1123049513	0.048388282	-0.0883970474	0.0735048988	-0.0371584455	0.0459856139	0.0189899259	-0.0941839094	-0.1096743035	-0.0468380012	-0.0698894935	-0.063475506	-0.000363488	0.0158419941	0.0468986165	0.0412700872	-0.0139851071	-0.0189660038	0.1589287862	-0.0038533781	0.1050262755	0.0815971187	0.0146158303	0.1942933628	0.0422303756	-0.1081512956	0.0264810886	-0.0108324533	0.0546552507	-0.0035556678	-0.1144874327	0.0106533374	0.00943849	0.01147617	8.908509348010001e-05	0.0001317024778689	-0.130701	-0.1125898	0.01267646306404	0.017082751401	-0.146848	0.0614869999999999	0.021564335104	0.0037806511689999	-0.000372211	-0.002027231	4.109665527361e-06	1.38541028521e-07	0.00178083	0.0007998059999999	6.396896376359999e-07	3.1713554889e-06	-0.000626955	-0.0001239089999999	1.5353440280999987e-08	3.93072572025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
734.8200457791844	1.5356780031695507	539960.4996789227	2.3583069294188186	905.3305245306132	1.4990533967063584	819623.3586468751	2.2471610861768707	705.8925987203548	2.2892631664823284	5.240725845412697	498284.3609281759	727.107909577056	516.423969954657	0.977832	24.72233	0.362240947	0.200536	0.0178148728	-0.0628371317	-0.0102344348	-0.075842658	0.0002508247	0.0194920944	-0.0175632441	0.0113003245	-0.0515606888	0.0324001011	0.0294863151	0.0502805161	-0.0324428896	-0.1265304754	-0.0309594421	-0.0890609692	-0.0282460239	-0.1125415551	-0.042199894	0.1030850963	-0.0270475578	-0.0151411433	-0.0043048885	-0.0185418511	0.0156199668	-0.075692421	-0.0281859431	-0.0092592323	0.0045894688	0.0919560198	0.0306737111	0.0722909593	0.0100322391	0.0306933229	-0.0006561549	-0.0238936542	-0.120721864	0.0245129501	-0.0908353796	-0.0814276341	0.1725692025	-0.0043551117	-0.0524571197	-0.0281049939	-0.1986879018	-0.0103135291	-0.1029827751	0.0079203192	0.0962144796	0.0521940689	0.0995986527	0.0924283764	-0.0250938991	0.02571469	0.0604684043	0.19216828	-0.024268238	0.2207627622	-0.0541605909	0.0003516907	-0.0127442658	-0.0967010439	0.0022787071	-0.0357218258	-0.0072924862	-0.029155051	-0.0121579377	-0.0128314601	-0.0191792413	0.0311568398	0.0200508795	0.0087123363	-0.0235626139	0.090798198	-0.0967215526	-0.0399119292	0.0450890976	-0.0243989061	0.0048773764	-0.0784246071	-0.0263197276	-0.0714396853	-0.0954217155	-0.0410354882	-0.0940008464	0.1224375312	-0.0770096046	-0.0226115522	-0.1337328147	0.0782999605	0.046481252	0.019751529	0.0920032217	0.0103531442	-0.0931085939	0.0710603894	-0.0464524168	-0.174996801	-0.1052245942	-0.178602506	-0.0215063723	-0.0145841002	0.0939721241	-0.0059244253	-0.1140958982	0.017710062	-0.000882707	-0.010321197	7.791716478490001e-07	0.0001065271075128	-0.0349864	0.0957146	0.00916128465316	0.00122404818496	-0.227242	-0.080394	0.051638926564	0.0064631952359999	0.00219501	0.0025672209999999	6.590623662840998e-06	4.818068900099999e-06	0.00091529	-0.0008655399999999	7.491594915999999e-07	8.377557841e-07	-0.000543493	8.346199999999997e-05	6.965905443999995e-09	2.9538464104900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.0295388519739	0.2094930727895416	540268.4229849455	0.0438873475468042	905.0008623241066	-0.3296622065065548	819026.5608073765	0.1086771703987704	704.8435908353297	-1.049007885025162	1.1004175428449636	496804.4875416416	726.2655800261431	525.943829331685	0.990796	25.050095	0.153260797	0.0834362	0.04059607	-0.0438698172	-0.0407145228	0.0466432499	0.1602044118	0.0335088202	0.0510754775	0.0351389068	-0.0096228329	0.0266129968	0.0171569138	-0.0330022256	-0.0363270053	-0.0744408992	-0.1088491393	-0.0347816278	-0.0589404387	-0.1128968043	0.0784782148	-0.0704944074	-0.01070181	-0.0019974201	0.0376500283	-0.0166112211	-0.0036925413	-0.0009040101	0.0112038621	-0.004623566	0.0045674351	-0.0554159364	-0.0177974949	0.0420313916	-0.0358886895	0.0856135443	-0.0094198079	-0.0057295721	0.1287087181	-0.1103250834	0.0378735306	-0.0438565283	-0.0744988189	-0.0450113339	0.0650349922	-0.0865217984	-0.0304343402	-0.0645611246	-0.0256507895	-0.0409122448	0.1044367607	-0.1895823691	0.0748584848	-0.0015581992	0.0152023043	-0.0448115682	-0.0230558092	-0.0267351212	0.0034841035	0.1193954298	0.1518369756	0.0263691433	0.111912869	0.0537350473	0.078914967	-0.0288921865	-0.0414948103	0.0142554106	-0.0029061877	0.0373071374	0.0162410099	-0.0025438299	0.0572709098	0.048716799	0.0766574886	-0.0139245718	0.1000744693	0.0171102127	0.0256179288	0.0236748156	0.0190810597	0.0622956539	0.0414398244	0.0275233842	0.0135735951	-0.0379926441	-0.0965697028	-0.1081876209	-0.1038034868	-0.042746306	-0.1114378389	-0.020606668	0.0087739717	-0.1026070409	0.0208669582	-0.1586093771	0.0835343977	0.0165167829	0.1061077785	0.0331436184	-0.0218462782	-0.0351732165	-0.1337062375	-0.0707195012	0.061873619	-0.0082906521	-0.1135094328	0.0246987197	0.00933439	0.010217097	8.71308366721e-05	0.0001043890711074	-0.0995541	-0.0645677	0.00416898788329	0.00991101882681	-0.204921	0.022321	0.0419926162409999	0.000498227041	0.00148555	-0.0007094599999999	5.033334915999998e-07	2.2068588025e-06	0.00128028	0.0003649899999999	1.3321770009999996e-07	1.6391168783999998e-06	-0.000592143	-4.865000000000002e-05	2.366822500000001e-09	3.506333324490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.4852206551782	0.4556818032042429	540938.5098021962	0.2076459057714703	905.600750384372	0.5998880602653571	820112.7190967376	0.3598656848489327	704.6183501300793	-0.2252407052503713	0.0507333753016846	496487.01934003504	726.3453428495261	524.1213254764492	0.952115	24.072126	0.1635336599999999	0.0976655	0.068507727	-0.0230158515	0.0466472953	0.0442546195	0.0233993091	0.031649146	-0.0805164348	-0.0150247241	-0.0346219113	-0.0362028131	0.0398026191	-0.0299689715	-0.0605935749	-0.0541827578	0.006536062	0.0101732996	0.0052307725	-0.0310117773	-0.0549225778	0.0953243131	-0.003365035	-0.0077280697	-0.0086554495	0.0041943417	0.0531624027	-0.0044768938	0.0146301591	-0.070551137	-0.0286638842	0.0580792137	0.0068127823	-0.0441727764	0.0294141694	-0.0252333655	0.0412677836	-0.062893844	-0.0170551229	0.030553274	-0.1264229923	0.0353098682	-0.0226575544	0.0290298204	-0.0212472574	-0.0591295569	0.0210764255	-0.0771933601	-0.0216695646	0.1923913242	0.017938243	0.0728152439	-0.0527830892	-0.1831231909	0.0105485872	0.1060920511	0.0846348921	-0.0941148043	0.1249555698	0.0313343467	0.1065122208	0.0362304142	-0.0388856796	0.0334788625	-0.015688828	0.055486789	0.050099487	-0.0606184767	0.0034743189	-0.0256884541	-0.0187298278	-0.0018312532	-0.0119206649	0.0186592591	-0.0369340609	-0.0177940083	-0.0760959892	-0.0012726557	0.0532768289	0.0753759668	-0.0117469956	-0.0380376153	0.0320917596	-0.0737750465	-0.1488210169	0.0285990459	-0.115800507	0.0908444604	-0.0575430819	-0.0548559229	0.0784155218	0.0312971108	0.1441587025	-0.0646678862	-0.086187763	-0.0620184234	0.0473272043	0.0377920427	-0.0390325358	-0.1146477657	0.0575787281	0.0574740041	-0.0858974469	-0.079321305	-0.0572088755	-0.0106533374	-0.1127290384	0.0315924503	-0.00130472	-0.01063911	1.7022942784000005e-06	0.0001131906615921	-0.0113002	0.0882539	0.00778875086521	0.00012769452004	-0.175459	0.0294619999999999	0.030785860681	0.0008680094439999	0.00101428	-0.00047127	2.2209541290000003e-07	1.0287639184e-06	0.0011595	-0.00012078	1.4587808400000005e-08	1.34444025e-06	-0.00048062	0.000111523	1.2437379529000009e-08	2.3099558440000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.7267351067194	1.2415144515412069	542766.2822210062	1.5413581333856632	904.0791226036894	-1.5216277806825929	817359.0599278568	2.315351102945033	703.8683752567265	-0.7499748733528122	0.5624623106605667	495430.689686544	725.0751715719226	528.4512912909557	1.062946	26.874249	0.1402941	0.0805344	0.0931036282	-0.0459598377	-0.1548860544	0.0042227502	0.1559235486	0.0409420023	0.0806875999	-0.091150269	-0.0648680228	0.0239480294	0.0206383438	0.0457588882	-0.0909922339	-0.1227545188	-0.0712458818	-0.0268986284	0.0472161989	-0.1938788141	0.1116627659	-0.0441945195	0.0003681787	0.0129264441	0.0416473435	0.0017498924	-0.050079856	-0.1145351638	-0.0518648379	-0.0349846407	0.0037341747	-0.1070576688	-0.0544585114	-0.0397350459	-0.0314711538	0.0925618964	-0.0252582847	-0.0786171026	0.1171102304	0.0728753231	0.0887676753	-0.0441269895	-0.1003360788	-0.0099895889	-0.1336584153	-0.115580526	-0.0322285298	-0.0073174851	0.0069408913	-0.0105033313	0.0354624702	-0.0006067573	0.0377239671	-0.0218754902	0.0296759894	-0.0135703083	0.0986787822	-0.0078801268	0.0284915335	-0.0920537406	-0.1128673371	0.074851213	-0.0848720875	0.0858623712	0.1047964943	-0.0283001012	-0.0970290876	0.1025204912	-0.0263094614	0.0563948495	0.0647187626	-0.0057271081	0.0675487871	0.0448327901	0.0498291514	0.0148109882	-0.1015781183	0.004813944	-0.0051959548	0.0092738534	-0.119282915	0.0859654669	-0.0061409289	-0.0661719858	0.0127964605	0.0087675688	-0.0643414376	-0.099128519	-0.0691933782	-0.0202838507	-0.0261274823	0.0765758588	-0.0478043796	-0.0488303257	-0.1317713436	-0.1147654223	0.0713699451	-0.0134113728	0.0044727625	0.0091801246	0.0649747248	0.0135143062	-0.0182488035	-0.0834252774	0.0019487303	-0.013011472	-0.1117560484	0.0383647583	-0.00479832	-0.0034936	2.30238748224e-05	1.220524096e-05	-0.0547163	-0.0434161	0.0018849577392099	0.00299387348569	-0.21143	-0.035971	0.0447026449	0.001293912841	0.00202175	0.00100747	1.0149958009000005e-06	4.0874730625e-06	0.0011595	0.0	0.0	1.34444025e-06	-0.000621418	-0.0001407979999999	1.9824076803999998e-08	3.86160330724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.2689069710183	0.5421718642988935	543565.4411862401	0.2939503304373378	906.818052608918	2.738930005228667	822318.9805374305	7.501737573541907	704.7981062666399	0.9297310099134392	0.8643997507946637	496740.37059704185	725.6367927175784	534.7845641726329	1.036146	26.196661	0.0793288499999999	0.0407245	0.122986556	-0.0229310992	0.0812328726	0.0763903091	0.07582784	0.0229372547	-0.10486395	-0.0088383476	-0.0155616564	-0.0296847986	0.0643298054	-0.0628088695	-0.0598317204	-0.0616154776	0.0103977905	0.0111506024	-0.1054120584	0.0377330865	-0.1025643672	0.0238917774	-0.0033115218	-0.0085192571	-0.0057752384	0.0447772162	0.0245071533	0.0614888607	0.0188243689	0.0224452532	-0.0220945886	0.0547522741	0.0243721805	-0.0848595686	0.1222754273	0.0101562932	-0.0024390548	-0.1066751675	0.1400166913	0.0860769054	-0.067275984	-0.1089676549	-0.0378272548	-0.0071940109	-0.0343809167	-0.0489280091	0.0095073189	0.0521671979	-0.0887108772	0.1641879059	0.0011431456	-0.0356864758	0.0173444819	-0.0747642033	0.0526188515	-0.0043235919	0.0280232406	0.0363291311	-0.0082978815	0.1244950447	0.1040986435	0.0149647996	-0.0300094538	0.005076852	0.006831662	0.0825247254	0.0349656887	-0.0501703294	0.0115356028	0.0089406166	0.0115446002	-0.0374892382	0.0024942819	-0.0452703669	0.0194550455	-0.067842928	-0.1227711614	-0.0686488719	0.077735212	0.1455560441	-0.0026480251	0.0865746653	0.0269056894	-0.0922174696	-0.02448611	0.1129673414	-0.1559981777	0.0590010118	-0.0590634188	-0.0341054586	-0.0074328282	0.1220008189	0.0161993422	-0.034922172	-0.0965542521	0.1490996124	0.0879467913	0.0862833179	-0.0393788463	0.0292518751	0.023913831	-0.0101063708	0.0348130222	-0.0423049444	-0.0641219325	-0.0153640485	-0.110592125	0.0449896151	0.00774458	0.0125429	5.99785193764e-05	0.00015732434041	-0.0595965	-0.0048801999999999	2.3816352039999945e-05	0.0035517428122499	-0.244884	-0.0334539999999999	0.0599681734559999	0.0011191701159999	0.00197374	-4.801000000000024e-05	2.304960100000023e-09	3.895649587599999e-06	0.00082755	-0.0003319499999999	1.1019080249999996e-07	6.848390025000001e-07	-0.000432343	0.0001890749999999	3.574935562499999e-08	1.8692046964900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.041792130966	0.7728851599476911	544705.686931888	0.5973514704673681	905.0641086994664	-1.7539439094516638	819141.0408559595	3.0763192375025863	703.792400812106	-1.0057054545338815	1.0114434612792012	495323.74344086816	725.201979556656	537.6512019024588	1.09599	27.709696	0.16212674	0.0814517	0.1524014156	-0.0698063222	-0.1772262551	-0.0233213484	0.0772283218	0.0456912987	0.0092985948	-0.10696535	-0.0477012406	0.0195700553	0.0316842056	0.0476398968	-0.0751515574	-0.0577151351	0.0169830762	0.0027716513	0.0576615335	-0.0967522744	-0.0027476282	0.0386591074	0.0014377196	0.0169807679	-0.0327177363	-0.034332492	-0.063334946	-0.070392743	-0.0985386386	-0.0736707204	-0.0212607984	-0.0380035495	-0.0895959891	-0.0735532149	0.0797714462	-0.0437155007	0.0026853591	-0.1486261932	-0.1513716276	0.0475337026	0.0473642572	0.0547946194	-0.0519873983	-0.0579390469	-0.0714210796	-0.1575267277	-0.0308927488	0.1088387832	0.0608676712	0.0508921651	0.0380179937	0.1092370896	-0.1461818977	0.0257975101	0.061780106	-0.0324742613	-0.079635076	0.0402921011	0.0170676594	0.0475754828	-0.0941482432	0.1398181333	-0.0220151835	0.0227299268	0.0869449913	0.0199136994	-0.0471196052	0.0620490673	-0.0364077048	0.0152660561	-0.0269920129	0.0015385616	0.0470792206	0.0003665111	-0.0298774922	0.0529343092	-0.2514618151	-0.0087617517	-0.0625222558	0.0211865899	-0.1664883825	-0.1095328118	-0.0653562522	-0.0571696482	0.0260202534	0.0042513996	0.0255886586	-0.0010164629	0.0856104645	-0.040252636	0.0959572884	0.0678181663	-0.0896849811	-0.0938254264	0.0226013508	0.0034449194	0.0183213115	0.022406909	-0.0957620615	0.0169096448	0.0084823404	-0.1150342187	-0.0961690569	-0.033609358	0.1111413128	-0.017710062	-0.1092392569	0.0514415587	-0.0127735	-0.02051808	0.00016316230225	0.0004209916068864	-0.00786239	0.05173411	0.0026764181374921	6.18171765121e-05	-0.194939	0.0499449999999999	0.038001213721	0.0024945030249999	0.00208691	0.00011317	1.2807448900000026e-08	4.3551933481e-06	0.00151297	0.00068542	4.6980057640000004e-07	2.2890782209e-06	-0.000432344	-9.999999999615351e-10	9.999999999230705e-19	1.8692133433600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
