global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
688.5215851657229	1.328979822078736	474061.97323911975	1.766187367492429	879.4864111480657	2.1131532724933777	4.465416753049471	773496.3473941045	704.3045432396839	-0.6917748032360578	496044.88962805975	0.4785523783922865	721.435322357952	520.2837905611617	1.045117	26.337946	0.0357111999999999	0.0188633	-0.0665608429	0.1126066935	0.0822751363	-0.1276963716	0.0470021856	0.0236246694	-0.0493388219	-0.0110891471	0.1157377995	-0.0788931011	0.0553501572	0.0022551516	0.1614263986	-0.034693766	0.1464760133	0.0652573008	-0.0420330406	-0.0864907848	-0.041559037	-0.0026505811	-0.066871833	-0.0584463793	-0.1216464151	0.0705027989	0.1449854748	0.121682683	0.0005998006	0.0292245315	0.0102896248	0.1226710148	0.1941619949	0.0515057249	0.0045174137	-0.1049088735	0.0815853187	-0.1109245816	0.1675718184	0.017083936	0.0367107814	0.0728736665	0.0421323157	-0.0595120171	-0.0693312463	-0.0663645232	0.0647165852	-0.0588778885	-0.0225347639	-0.0100311761	-0.0748411834	-0.0069330094	-0.0501920371	0.0333976708	0.0747738831	0.0494885082	-0.0411428351	0.1191196135	-0.010849646	-0.0886580704	0.0270948311	-0.0800231983	-0.0489499233	-0.0453874909	-0.1919916841	-0.1100679107	0.0889904308	-0.0553754656	0.0126056381	-0.0277103404	-0.085952643	-0.0162879799	-0.1784302876	-0.0147466858	-0.1007792209	0.0581130523	0.2922341105	-0.0342462583	-0.0209558547	-0.0474714723	-0.0462518673	-0.007858683	-0.0555493775	-0.1081455929	0.0071559932	-0.0044986649	-0.1073172797	0.0576278669	-0.0625559009	0.061772076	0.0867463276	0.027236532	0.0497883556	-0.0891271848	-0.1570583399	0.0603840675	-0.0086112392	-0.0131999192	-0.0213087699	0.1326752369	0.0122230381	0.1004189093	0.0182576161	-0.0484938664	-0.1631123709	0.0045638615	-0.0082022313	-0.0148673233	-0.0153699936	0.013011472	-0.1117560484	-0.0383647583	0.0925669	0.0084442	0.0085686309756099	7.130451364000162e-05	-0.134079	0.0007659999999999	5.86755999999983e-07	0.017977178241	-0.201325	0.005389	2.904132100000005e-05	0.040531755625	0.00238254	0.0003021099999999	5.6764968516e-06	9.127045209999999e-08	0.000113292	1.0000000000021927e-09	1.0000000000043854e-18	1.2835077264e-08	-0.000354994	-0.000120129	1.26020740036e-07	1.4430976641000004e-08	0.0	0.0	0.0	0.0	0.0
688.197908362914	-0.3236768028089045	473616.3610750897	0.1047666726765944	879.3064211780134	-0.179989970052361	0.0323963893194498	773179.7823248858	704.9370553255723	0.6325120858883793	496936.2519710889	0.4000715387948684	721.5474154743218	520.1690762177955	0.877518	22.1143	0.0988789499999999	0.056719	-0.0840447498	0.0129017072	0.0213881051	-0.0383724422	-0.0916978315	0.0229540856	-0.1089676289	0.0078677223	0.0811484066	0.0362072089	-0.0402199693	0.0200629783	-0.0214968586	-0.0190754527	-0.0299256139	-0.0493934342	-0.0431323939	-0.0335616672	-0.0258900695	0.1179307287	-0.1801034321	-0.1188147373	-0.0855506997	-0.0206425624	0.0281719947	-0.0847666113	-0.0099298732	0.0302766795	0.1417982932	0.0123305177	0.0377614918	-0.1264104885	-0.0417740841	-0.012896132	-0.0671677484	0.0030414487	0.1295794654	-0.0392638093	-0.0753079511	-0.000486036	0.0975983058	0.0151718808	0.0756533377	-0.0301414676	0.0751283453	0.2252400318	-0.1387774924	-0.0340442543	-0.187517356	0.1151007147	0.0978961495	0.0695520938	0.0200632763	0.0620062553	0.0712194804	-0.1146953076	-0.0517457507	0.08439372	-0.0164793637	0.0090056382	-0.0254274205	0.1142619607	0.0653121455	-0.0526027289	-0.0667395247	-0.0361933843	-0.0747758146	0.0223573676	-0.0084923257	0.022601847	-0.1160044073	0.0329449203	0.0733164181	-0.0197152543	0.1027674161	0.1067650411	-0.0978947951	-0.1231397263	0.0426065847	0.0627936965	-0.1513140931	-0.0185269374	0.0300082256	-0.016104494	-0.0632613888	-0.03502069	-0.0697215334	0.0328701051	0.0626354996	0.1043379956	-0.0466284971	-0.1185922496	0.0384458959	-0.0163428908	0.1565158677	0.1212837168	0.0515895799	-0.0774660854	-0.113948401	-0.0328862553	-0.096298611	0.1476963795	-0.0257584983	-0.0225288812	0.0452843292	-0.0620936551	0.1028063298	0.0106533374	-0.1127290384	-0.0315924503	0.091086	-0.0014808999999999	0.008296659396	2.1930648099999804e-06	-0.162444	-0.028365	0.000804573225	0.026388053136	-0.248021	-0.0466959999999999	0.0021805164159999	0.0615144164409999	0.0022039	-0.0001786399999999	4.85717521e-06	3.1912249599999955e-08	0.000337143	0.0002238509999999	5.0109270201e-08	1.1366540244899998e-07	-0.000399244	-4.424999999999997e-05	1.5939577153599998e-07	1.9580624999999972e-09	0.0	0.0	0.0	0.0	0.0
688.2869823242388	0.089073961324857	473738.970037007	0.0079341705861021	876.5053623138508	-2.801058864162542	7.845930760503549	768261.6501649349	705.9613583947055	1.024303069133225	498381.4395464978	1.0491967774357445	721.7040593854291	519.366748106806	0.845236	21.300747	0.0758320999999999	0.0352604	-0.0812700609	-0.0623904024	-0.0390791949	0.0431941187	-0.1792460884	-0.063443991	-0.0873165103	0.10200074	-0.1023535918	0.0506260406	0.0144273076	0.137222193	0.087289125	-0.0209285552	-0.1270693419	-0.0774513859	-0.083277321	0.0206805387	0.056473071	0.0040556495	0.1065250471	0.0942523568	-0.0247186464	0.0660287162	-0.0668721341	-0.1839008131	0.0575265667	-0.0483201536	0.0949865324	-0.0978073706	-0.0855665713	0.0735033543	0.0385069296	0.0765480506	-0.083885527	0.0635445067	-0.1433437148	-0.0131830239	-0.0078479222	0.0020993835	0.0504383466	-0.0147287532	-0.1425562122	0.0172548578	-0.0478549074	0.1256697507	-0.0689722338	0.0805587491	-0.0199471696	-0.0587848099	-0.0139662367	0.0052342203	0.1571906956	0.0709781339	-0.0923810938	-0.0362483706	0.010584318	0.0612555852	0.0834148089	0.035398149	-0.0484187601	-0.0233697461	0.0163563849	0.0113564271	-0.1372324764	-0.0059022379	-0.0620051537	0.0610788641	-0.0069554851	0.075045844	0.1390018634	-0.0418624948	-0.0578773725	-0.0385692899	-0.1181046269	0.0688335996	-0.1809926939	-0.1441507022	0.093085841	0.0063053648	0.0959791569	0.0540385416	-0.230070131	0.0717596406	0.1067264957	-0.0628952299	0.0097904104	-0.0071062838	0.0499907644	0.0247753405	0.052662404	-0.023040288	0.0206802798	-0.0511319466	-0.1316358527	-0.0650510195	0.0584395929	-0.0041863699	-0.0382823367	0.07321754	-0.1977708631	-0.0574551148	-0.0232988851	-0.0936850358	0.0027028434	-0.0593507884	0.1374149641	0.0082906521	-0.1135094328	-0.0246987197	0.100825	0.0097389999999999	0.010165680625	9.484812099999996e-05	-0.142956	0.019488	0.000379782144	0.020436417936	-0.242287	0.0057339999999999	3.287875599999987e-05	0.058702990369	0.00265605	0.00045215	7.0546016025e-06	2.044396225000001e-07	0.000224514	-0.0001126289999999	1.2685291640999992e-08	5.0406536196e-08	-0.000651887	-0.000252643	4.2495666076900006e-07	6.3828485449e-08	0.0	0.0	0.0	0.0	0.0
688.8629302331216	0.5759479088827675	474532.1366493625	0.3317159937464326	881.509943246478	5.004580932627164	25.04583031121537	777059.7800424088	705.3480701179525	-0.6132882767529964	497515.90001912	0.3761225104026598	723.0421662507155	522.5325384525715	0.917343	23.117914	0.117354605	0.0658885	0.0397706492	-0.093407063	-0.010176869	0.1271749026	-0.0842731604	-0.0068089361	-0.0895226613	0.0646535898	0.130502984	0.1044007645	0.0975947489	0.097250753	0.0438118688	0.1135554511	-0.003509294	-0.1184382684	0.0348778979	0.0637220306	-0.0045544251	-0.0779084785	0.0780671551	0.0263944335	0.1599025555	-0.0050804499	0.0052632451	0.0161436916	-0.0374190489	0.0052370744	0.0092970661	-0.1087663485	-0.0627270118	0.0421734994	-0.0327806323	-0.0235684521	0.0981182025	0.0518639638	0.0741701202	0.1069778212	-0.010982787	-0.0494943655	-0.1828888145	-0.0474351035	-0.0545732285	0.0618678085	-0.0455754266	0.1068911397	-0.069227642	-0.166920439	0.0466989872	0.0603370792	0.106533511	0.0862047101	-0.0579120719	0.0093966023	0.176049452	-0.0910307957	-0.0173146246	-0.0869182349	-0.0340878523	-0.0601992443	-0.0642658779	0.1012621955	-0.0279932404	0.1122252052	-0.0927837804	0.0332134567	-0.0813677534	0.0262414084	0.0905257247	0.038467996	0.0469920104	-0.0757631637	-0.0444011726	0.061075456	-0.0614319976	-0.1186648682	0.0413410076	-0.1215842411	0.0810585227	-0.1345930576	0.0715483819	-0.1067034187	0.1484122416	-0.0306093561	0.0613550207	0.0314663765	-0.0943071807	-0.1115953022	0.0532554791	-0.0744037732	0.1265766042	-0.0311094965	0.0525035201	-0.1854220956	0.0896242478	0.0278114357	-0.0446216294	-0.0889392653	-0.0202896716	0.0735050123	0.0226183813	-0.0157339254	-0.0270788603	-0.0938262076	0.1263259904	0.0166918869	0.0903491796	0.0059244253	-0.1140958982	-0.017710062	0.095997	-0.0048279999999999	0.009215424009	2.330958399999999e-05	-0.201784	-0.0588279999999999	0.0034607335839999	0.040716782656	-0.254759	-0.012472	0.000155550784	0.064902148081	0.00225346	-0.00040259	5.0780819716000005e-06	1.6207870809999997e-07	5.15029e-05	-0.0001730111	2.9932840723210014e-08	2.6525487084099998e-09	-0.000402956	0.000248931	1.62373537936e-07	6.196664276099998e-08	0.0	0.0	0.0	0.0	0.0
687.8166221164494	-1.0463081166722077	473091.7056596825	1.094760675014142	879.4149198048207	-2.095023441657304	4.389123221093615	773370.6011753192	704.2325758687689	-1.1154942491835982	495943.52091476135	1.2443274199616794	721.507372526497	525.631028773327	0.904265	22.788332	0.0582990499999999	0.029399	0.1004112919	0.0322259368	-0.0063410591	0.0602541923	0.0972173116	-0.0223610482	-0.0763388332	-0.0334317332	0.0911883231	0.0381840333	0.0531556608	0.0718243759	0.0734718841	0.0216034801	-0.0743593429	0.0216126313	0.1088040521	-0.0266781789	-0.0036030881	-0.0151462248	-0.0256352957	0.020876684	-0.0926138591	-0.1575125764	-0.1113783044	0.0010344427	0.0337791015	-0.0808140501	-0.1560446231	0.0620125207	0.0752610957	0.0364088443	0.0178305338	-0.0397095763	0.0508749977	0.0503532426	-0.0234171376	-0.0520813098	0.01787746	0.0428537977	0.0753785579	0.0727952933	-0.0058663234	0.0341435677	0.0663552114	0.1028180585	-0.1293225618	-0.0203703628	0.1708728538	-0.0280807719	0.028251839	0.0622948691	-0.0718341559	-0.1582146002	-0.0411777892	0.0222809749	0.0123931908	0.0176836782	0.0292206024	0.1605633636	-0.1172755717	0.0011338281	0.1240749262	0.0886363466	0.0582333772	-0.0594091072	-0.0656413895	0.0063300058	0.109329119	-0.1093337201	-0.0673437585	0.0697656936	6.81118e-05	0.0355809547	-0.0295822022	0.0779135199	0.0501842459	-0.0704325847	-0.0076962099	-0.1012080349	0.0576787918	0.0030853411	0.0101497497	-0.003559901	0.1247805272	0.0045896483	0.1020322233	-0.0052798685	-0.1660529221	0.0896745178	0.0299647052	-0.186371079	0.0469040447	0.0324542094	0.1368926968	0.0758238043	-0.0386347066	-0.0189384682	0.0161221458	-0.0844527622	-0.0429992946	-0.1135894002	-0.0207001061	0.055045972	0.1397734512	-0.0751699077	-0.1419869429	0.0035556678	-0.1144874327	-0.0106533374	0.100702	0.004705	0.010140892804	2.2137025000000007e-05	-0.185877	0.015907	0.000253032649	0.034550259129	-0.271955	-0.0171959999999999	0.0002957024159999	0.073959522025	0.00249519	0.0002417299999999	6.2259731361e-06	5.843339289999995e-08	5.15029e-05	0.0	0.0	2.6525487084099998e-09	-0.000234865	0.000168091	5.516156822500001e-08	2.8254584280999998e-08	0.0	0.0	0.0	0.0	0.0
687.4082551488943	-0.4083669675550254	472530.1092468474	0.1667635801900872	875.4757000656493	-3.9392197391713353	15.517452153477082	766457.7014054388	705.068413743669	0.8358378749001076	497121.4680590136	0.698624953117528	721.5952076974412	522.4618769646929	0.845993	21.31983	0.0248964999999999	0.0170501	0.0551201505	0.0959869052	-0.0274216607	-0.067523801	0.1426749518	-0.1347626351	-0.0405258341	-0.0646441319	0.1847687639	0.0686678322	-0.1339249663	0.0273785903	-0.0084695002	-0.1401073682	-0.1068784091	0.0909576803	0.0089199062	-0.0682210189	0.0099415981	0.0852557809	0.0307815455	0.0141900929	0.0021907677	-0.1485595946	0.0232806967	-0.0920448669	0.0322593718	-0.0570096621	-0.0610534446	-0.159243099	-0.0830983796	-0.1046444433	-0.1300442405	0.0463183619	-0.1435881346	0.1273111598	0.0386909143	-0.0132724184	0.0424709149	-0.0358392195	0.1515641232	0.0489737007	-0.0539440635	0.1514577015	-0.0889384133	-0.1115709693	0.0064461389	-0.0166459899	0.0546640738	0.0482494562	0.0793602846	-0.0486225695	0.2242906176	0.0342207939	-0.028738618	0.1136351039	0.0006063637	0.0068520531	0.0384103958	-0.0126786591	-0.0689879697	-0.1153104171	-0.0647694252	-0.0457995131	0.1371467415	-0.0700027204	-0.0288586444	0.0093809545	0.110452823	-0.0227893128	-0.1254753676	0.0852663018	0.0489872351	-0.0430308516	-0.1206523359	-0.0253491715	0.0994254828	-0.0211952151	0.111988686	0.0099807202	-0.0262895368	0.1517168279	-0.1616192005	0.0479646078	0.0626632123	0.0195735766	-0.1069638719	-0.0935595136	0.0119271562	0.0567437757	-0.0059038712	0.0049000867	0.0443450427	0.1585932753	0.0538512424	-0.051344203	-0.1200405223	0.0310974106	-0.0731316228	-0.0455129542	-0.1087574899	-0.0209560946	0.0082702388	0.0102921298	-0.0667442477	-0.1161326944	0.0623178935	0.0011853914	-0.1146833673	-0.0035556678	0.100702	0.0	0.010140892804	0.0	-0.174347	0.0115299999999999	0.0001329408999999	0.030396876409	-0.259435	0.0125199999999999	0.0001567503999999	0.067306519225	0.00247826	-1.693000000000007e-05	6.141772627599999e-06	2.866249000000024e-10	5.15029e-05	0.0	0.0	2.6525487084099998e-09	-0.000234865	0.0	5.516156822500001e-08	0.0	0.0	0.0	0.0	0.0	0.0
688.098705587566	0.6904504386716326	473479.8286312838	0.4767218082618498	878.8046734369901	3.328973371340794	11.082063707096092	772297.6540546948	704.7394273811907	-0.3289863624783038	496657.66050556855	0.1082320266967059	721.6150784072429	523.1792485246577	0.868927	21.897789	0.042294655	0.0219023	-0.0464732094	0.0961565682	-0.0520146063	-0.1026024974	0.0342991538	-0.0833586835	-0.0332913149	-0.0073279109	0.1372474061	0.0891239656	-0.105343819	0.0016073944	-0.0231835486	0.0065905629	0.1903130187	0.0422681637	-0.1012540508	-0.1666073186	-0.0360281123	0.0338872578	0.2032930764	-0.0719187779	0.032257385	-0.1146952461	0.0355183073	-0.04493723	0.0276308531	0.0684982597	-0.0777606865	0.0313012215	-0.0360800212	0.0376430699	-0.1260685492	0.0182777037	0.1236062205	0.0341602043	-0.1045829534	-0.0655694497	0.0129752169	0.031288515	-0.1044529747	-0.1499228542	-0.0524139848	0.1931871968	-0.0734129666	0.0300439647	-0.0376537211	-0.0626341947	-0.0628349674	0.0149202748	0.1720195864	-0.1018721772	0.0122643288	-0.0141339545	-0.0163915309	-0.0378577498	-0.1619690288	-0.0220413167	-0.0287546289	-0.0366155117	-0.090272435	0.1104688342	-0.0787707218	-0.1106359471	0.0617743355	-0.0898013125	-0.0738982644	-0.0301049913	0.0894808843	0.1080296347	-0.0705387792	-0.0041935088	-0.0632992282	0.1515216587	-0.1159287348	-0.0645057359	0.105737833	0.0694442142	0.0309712726	-0.106191558	-0.0914951258	-0.0509027396	-0.1899493904	0.0058637175	0.0027311123	0.0604732654	-0.1085443857	-0.1627311164	-0.110286751	-0.1269741615	-0.0134544903	-0.0580182663	0.0030248652	-0.0143302137	-0.0700934279	-0.1541826495	0.0076828305	0.0006258421	-0.101037335	0.0898129969	0.0367899002	-0.0377958431	0.1265179988	-0.0734326248	0.0338582467	0.0030113188	-0.0980791742	-0.0011853914	-0.1146833673	0.0035556678	0.100774	7.200000000000262e-05	0.010155399076	5.1840000000003775e-09	-0.188328	-0.0139809999999999	0.0001954683609999	0.035467435584	-0.249905	0.00953	9.082090000000071e-05	0.0624525090249999	0.00253141	5.315000000000007e-05	6.4080365881e-06	2.8249225000000076e-09	0.000112024	6.05211e-05	3.66280354521e-09	1.2549376576e-08	-0.000495427	-0.000260562	2.45447912329e-07	6.7892555844e-08	0.0	0.0	0.0	0.0	0.0
687.1830569774161	-0.9156486101499012	472220.5537968267	0.838412377269446	874.735087130725	-4.069586306265137	16.56153270414072	765161.472657597	703.9108273089289	-0.8286000722617928	495490.4528027408	0.6865780797522482	719.9756242373163	518.3924900160458	0.839674	21.160578	0.054007655	0.0299446	-0.0882930618	0.0018494242	-0.0537044011	-0.0348056285	-0.0878486116	-0.17455271	-0.0620562126	0.0412257237	0.0232540162	0.0055638109	-0.0444750078	0.1092015099	0.0331482689	-0.0315254922	0.0664457315	-0.0913847452	-0.0368870372	-0.1134886048	-0.0953805424	0.0662834428	-0.0927215136	-0.0830191419	-0.1656145034	0.0333301612	0.0529792602	0.0411049509	0.0187422223	-0.0398915648	0.0999677734	0.08487062	-0.2337029954	0.0784131847	-0.0106715452	-0.0124393165	-0.0382742515	-0.0220973089	0.0549160431	0.0011263043	-0.0554072819	-0.0447142232	0.0767259196	-0.1709765184	0.0027000034	-0.0486091318	0.0626613151	-0.0061492133	-0.0980775751	0.0278504072	-0.0525561906	-0.1646532954	-0.0379625013	-0.0800358932	0.0782716249	-0.0201485678	-0.052513812	-0.0111583688	0.0061491647	-0.0828645337	0.0223413166	-0.0346912475	-0.0191192753	0.0462325079	-0.0265308182	-0.0548050287	-0.085061065	-0.142585567	-0.081705415	-0.018594325	0.0508776583	0.1042094909	0.0396532014	0.028777554	0.000249751	-0.0586219414	0.005660589	0.1975705074	0.0134633794	-0.1046536865	0.0370639064	0.0978764756	-0.1311750484	-0.0532666278	-0.1594847851	0.0009711102	-0.0746752451	0.1164874732	-0.0734698378	0.0881792134	0.0474035505	0.0708489296	0.0031635388	0.0854188863	-0.0796354929	-0.1201575115	-0.0737253991	0.0206242041	-0.0804282009	0.086233106	0.0210128672	-0.0069976733	0.0944893704	0.070080166	0.0046780551	0.0582882006	0.0034951742	0.00614594	-0.0287567505	-0.0035556678	-0.1144874327	0.0106533374	0.100784	9.999999999996125e-06	0.010157414656	9.999999999992248e-11	-0.177003	0.011325	0.000128255625	0.031330062009	-0.264456	-0.014551	0.000211731601	0.069936975936	0.0029547	0.00042329	8.73025209e-06	1.7917442410000017e-07	5.15029e-05	-6.05211e-05	3.66280354521e-09	2.6525487084099998e-09	-0.000574049	-7.862199999999998e-05	3.29532254401e-07	6.181418883999997e-09	0.0	0.0	0.0	0.0	0.0
688.1532542308978	0.9701972534817288	473554.90130857466	0.9412827106634896	877.861922233518	3.126835102793052	9.777097760058837	770641.5545075273	704.6489035162772	0.7380762073482856	496530.0772266917	0.5447564878536295	721.1092045099095	519.2049732832803	0.845406	21.305029	0.0590737	0.0354685	-0.0627876708	-0.0931405664	-0.0305326748	0.0564394795	-0.162246009	-0.0498692247	-0.0636711264	0.0350948844	-0.0986894144	0.0321081091	0.025262604	0.1211535312	0.0984498562	0.0752451022	0.0014956414	-0.1274666423	-0.0105071036	-0.0177622744	-0.0544501799	-0.0027791382	0.0091074522	-0.1068388794	-0.0425184324	-0.0270045021	0.0097347794	-0.0052891159	0.078651876	-0.1124163856	0.0807314033	-0.103069184	0.1985555196	-0.0024010076	-0.1660587322	-0.0903758721	-0.0198035908	0.0796273488	-0.0187051819	-0.0065620128	0.060644664	0.0607478844	0.0319728168	0.123758799	0.1301143804	-0.0563264644	0.1285184045	-0.0144339957	-0.0193491802	0.047501583	-0.0715422218	0.0235693472	-0.0422677309	0.0237274189	0.0533790113	-0.079000563	0.0252877483	0.0482478363	0.179301293	-0.1141107922	0.0319695667	-0.0463942029	-0.0951436187	-0.0437839489	-0.0306538208	0.0327886584	-0.1621096807	-0.0671699287	-0.1099951976	-0.0117168027	-0.0552727998	0.0977635331	-0.0331043313	-0.0926449619	0.0314965686	0.0016465582	0.0516243043	-0.0367554231	-0.0033470548	-0.1451314299	0.141777772	-0.05545402	0.0773228446	0.0857709277	0.0623549754	-0.0314607961	-0.0038444963	-0.1232555048	-0.0624293372	0.0844151042	-0.1079547532	0.0880191679	-0.1547831407	-0.069049718	-0.034315989	0.0678574076	-0.0517535361	0.0877551473	-0.0836693593	-0.0401186772	0.0991495394	-0.0536751362	-0.1806957486	0.0721821635	-0.0526402406	0.1899522145	0.0288608786	-0.0011172939	-0.0498367019	-0.0059244253	-0.1140958982	0.017710062	0.116546	0.0157619999999999	0.013582970116	0.0002484406439999	-0.171731	0.0052719999999999	2.7793983999999988e-05	0.029491536361	-0.256193	0.008263	6.827716900000034e-05	0.065634853249	0.00236527	-0.00058943	5.5945021729e-06	3.474277249000002e-07	5.15029e-05	0.0	0.0	2.6525487084099998e-09	-0.000567945	6.10399999999994e-06	3.225615230250001e-07	3.725881599999927e-11	0.0	0.0	0.0	0.0	0.0
688.3777119775059	0.2244577466080954	473863.87434738607	0.050381280012384	880.2211365606051	2.359214327087102	5.565892241133048	774789.2492480435	705.1812669997009	0.532363483423751	497280.6193273035	0.2834108784830703	722.0629081219233	520.0323177547757	0.877036	22.102158	0.086850955	0.0385471	0.0522478527	-0.0959520982	-0.0481726315	0.1098808392	-0.0531387561	-0.0501235593	-0.0873717386	0.029441272	-0.1040371895	0.1442084856	0.0624465573	0.0729613763	0.1583957125	-0.0297350823	0.075928569	-0.0570047401	0.1168809439	0.066524462	-0.0769970762	0.0447146038	0.0533579511	-0.0978861475	-0.0431930548	-0.1381516631	0.0638085181	-0.0839097779	-0.1415636667	0.098322966	0.0428252177	0.0353092557	0.0278191312	-0.0222927879	-0.004960085	0.0290461612	-0.0327564432	0.0770247535	-0.0344437878	0.057297715	0.007261584	-0.0482011604	0.02860675	0.0101593985	0.0357680086	0.0208211476	-0.1296672108	0.0322087431	0.1107826417	-0.0816256829	-0.052726447	-0.0145128924	-0.0657704766	-0.0286212565	-0.015480136	-0.0484717041	0.0045600867	-0.1093103895	0.0631396944	-0.0280653429	-0.0034169199	0.0326909406	-0.0038750134	-0.0250254207	-0.0286359546	0.1168860426	-0.0800659335	-0.0346946125	-0.1118662757	-0.029552125	-0.0355266127	0.1077903755	-0.1201711423	-0.0372361303	0.0166016161	0.041275846	-0.0638262489	-0.0003958802	-0.0509389759	0.0431543215	-0.0208770205	0.0899086214	-0.0607911822	-0.0090497959	0.1121290014	0.0601781717	0.0545817808	-0.0970670303	-0.0528296833	-0.0123170124	0.1204636251	-0.0021466317	0.0518145028	-0.0013092413	0.0230035684	0.0660369323	0.0303486929	-0.0468485528	0.0405542495	-0.0974039609	0.0847848726	-0.0913669675	-0.1047795755	0.0270253038	0.0466025234	-0.1175731021	0.1191306823	-0.0037712215	-0.0874479048	-0.0082906521	-0.1135094328	0.0246987197	0.100881	-0.015665	0.0101769761609999	0.0002453922249999	-0.15634	0.0153909999999999	0.0002368828809999	0.0244421956	-0.242895	0.013298	0.000176836804	0.058997981025	0.00201837	-0.0003469	4.073817456899999e-06	1.2033961000000018e-07	0.0004813	0.0004297970999999	1.8472554716841e-07	2.3164969e-07	-0.000641187	-7.324199999999995e-05	4.11120768969e-07	5.364390563999992e-09	0.0	0.0	0.0	0.0	0.0
